Filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class
178.txt,32,140,54,96,49,275,90,161,81,0.59,0.50,0.39,0.27,3.20,1.26,140,38,39.40,37.10,0.51,0.74,5.97,8.44,0.88,20.29,0.60,0.62,17.42,2.95,0.17,0.56,0.04,0.02,0.06,274,32,46,38,31,7,7,6,18,8.5625,8.8387,7.2105,1.1875,1.4839,1.2258,0.1842,0.2258,0.9688,0.2258,0.1935,0.1579,0.5806,0.4737,1
315.txt,7,71,31,44,27,96,37,54,32,0.56,0.59,0.44,0.50,4.50,1.50,71,42,41.60,40.70,0.74,0.84,5.12,7.25,0.93,29.99,0.81,0.83,12.50,2.50,0.28,0.76,0.11,0.02,0.13,94,7,16,12,6,5,3,4,11,13.4286,15.6667,7.8333,1.7143,2.6667,2.0000,0.4167,0.8333,0.8571,0.5000,0.6667,0.3333,1.8333,0.9167,1
205.txt,23,127,54,92,53,265,98,165,97,0.62,0.59,0.43,0.23,2.57,1.13,127,43,39.10,37.30,0.48,0.75,5.52,7.80,0.87,18.38,0.56,0.45,9.38,2.17,0.13,0.60,0.10,0.00,0.10,265,23,37,31,23,8,4,8,35,11.5217,11.5217,8.5484,1.3478,1.6087,1.3478,0.2581,0.3478,1.0000,0.1739,0.3478,0.2581,1.5217,1.1290,1
167.txt,16,83,32,57,31,131,44,74,43,0.56,0.58,0.39,0.52,5.76,1.70,83,40,39.90,37.20,0.63,0.75,5.13,7.25,0.91,22.62,0.77,0.86,15.43,2.78,0.24,0.73,0.11,0.03,0.14,131,16,17,17,14,3,1,3,10,8.1875,9.3571,7.7059,1.0625,1.2143,1.2143,0.1765,0.2143,0.8750,0.0714,0.2143,0.1765,0.7143,0.5882,1
208.txt,9,37,16,28,16,74,27,46,27,0.62,0.59,0.43,0.17,0.33,0.41,37,26,29.30,23.80,0.50,0.52,3.04,4.30,0.84,11.61,0.61,0.42,2.08,1.02,0.11,0.65,0.04,0.02,0.07,74,9,11,9,9,2,2,1,6,8.2222,8.2222,8.2222,1.0000,1.2222,1.0000,0.2222,0.2222,1.0000,0.2222,0.1111,0.1111,0.6667,0.6667,1
139.txt,26,122,56,91,56,265,114,168,114,0.63,0.68,0.46,0.18,1.59,0.89,122,37,39.80,37.90,0.46,0.77,5.30,7.49,0.86,17.43,0.54,0.45,10.37,2.28,0.14,0.57,0.10,0.01,0.11,265,26,40,33,26,7,7,11,33,10.1923,10.1923,8.0303,1.2692,1.5385,1.2692,0.2121,0.2692,1.0000,0.2692,0.4231,0.3333,1.2692,1.0000,1
464.txt,11,73,27,46,27,109,43,63,43,0.58,0.68,0.37,0.41,3.68,1.36,73,37,38.90,40.00,0.67,0.76,4.94,6.99,0.91,23.84,0.73,0.64,8.91,2.11,0.22,0.75,0.11,0.02,0.13,109,11,17,15,11,4,4,2,9,9.9091,9.9091,7.2667,1.3636,1.5455,1.3636,0.2667,0.3636,1.0000,0.3636,0.1818,0.1333,0.8182,0.6000,1
173.txt,27,144,65,103,61,226,85,143,81,0.63,0.57,0.45,0.48,7.76,1.97,144,38,43.60,40.70,0.64,0.79,6.77,9.58,0.92,28.31,0.72,0.82,22.09,3.32,0.19,0.66,0.10,0.02,0.12,224,27,34,27,26,1,1,10,21,8.2963,8.6154,8.2963,1.0000,1.3077,1.0385,0.0370,0.0385,0.9630,0.0385,0.3846,0.3704,0.8077,0.7778,1
244.txt,26,113,41,81,40,229,75,135,71,0.59,0.53,0.36,0.26,2.56,1.13,113,38,40.00,38.10,0.49,0.73,5.28,7.47,0.87,18.15,0.60,0.62,14.77,2.72,0.18,0.63,0.07,0.03,0.10,229,26,37,27,26,3,3,4,16,8.8077,8.8077,8.4815,1.0385,1.4231,1.0385,0.1111,0.1154,1.0000,0.1154,0.1538,0.1481,0.6154,0.5926,1
330.txt,13,55,25,36,24,73,34,47,33,0.64,0.70,0.45,0.56,2.78,1.18,55,34,39.60,37.20,0.75,0.68,4.55,6.44,0.93,28.24,0.77,1.00,9.00,2.12,0.19,0.74,0.09,0.02,0.11,73,13,10,11,13,0,0,1,4,5.6154,5.6154,6.6364,0.8462,0.7692,0.8462,0.0000,0.0000,1.0000,0.0000,0.0769,0.0909,0.3077,0.3636,1
97.txt,9,46,16,32,16,105,33,64,33,0.61,0.52,0.35,0.28,1.39,0.83,46,28,27.60,24.20,0.44,0.55,3.17,4.49,0.82,11.40,0.50,0.39,2.72,1.17,0.11,0.51,0.09,0.00,0.09,105,9,10,10,9,1,1,2,4,11.6667,11.6667,10.5000,1.1111,1.1111,1.1111,0.1000,0.1111,1.0000,0.1111,0.2222,0.2000,0.4444,0.4000,1
394.txt,16,98,33,62,30,155,46,87,43,0.56,0.49,0.34,0.41,4.48,1.50,98,41,39.80,40.30,0.63,0.81,5.57,7.87,0.91,24.10,0.71,0.74,14.81,2.72,0.23,0.68,0.08,0.00,0.08,153,16,24,22,16,5,4,2,12,9.5625,9.5625,6.9545,1.3750,1.5000,1.3750,0.2273,0.3125,1.0000,0.2500,0.1250,0.0909,0.7500,0.5455,1
25.txt,6,36,15,23,15,43,16,25,16,0.58,0.64,0.42,0.67,2.67,1.15,36,36,36,36,0.84,0.84,3.88,5.49,0.95,34.58,0.92,1.00,6.00,1.73,0.24,0.94,0.08,0.00,0.08,43,6,6,6,6,0,0,1,2,7.1667,7.1667,7.1667,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.1667,0.1667,0.3333,0.3333,1
345.txt,10,84,32,56,28,125,35,71,31,0.57,0.44,0.38,0.55,6.55,1.81,84,41,39.30,38.50,0.67,0.77,5.31,7.51,0.92,25.47,0.79,0.86,16.41,2.86,0.27,0.69,0.10,0.04,0.14,123,10,20,16,10,5,4,1,17,12.3000,12.3000,7.6875,1.6000,2.0000,1.6000,0.3125,0.5000,1.0000,0.4000,0.1000,0.0625,1.7000,1.0625,1
234.txt,4,45,23,34,23,84,33,46,33,0.55,0.72,0.51,0.46,2.77,1.18,45,30,31.70,28.80,0.54,0.60,3.47,4.91,0.86,13.66,0.74,0.62,4.92,1.57,0.17,0.77,0.04,0.02,0.07,84,4,9,8,4,3,1,5,13,21.0000,21.0000,10.5000,2.0000,2.2500,2.0000,0.3750,0.7500,1.0000,0.2500,1.2500,0.6250,3.2500,1.6250,1
297.txt,8,74,40,52,37,96,51,62,47,0.65,0.76,0.54,0.67,9.33,2.16,74,42,43.90,42.40,0.77,0.84,5.34,7.55,0.94,34.76,0.84,0.81,13.76,2.62,0.27,0.85,0.06,0.03,0.10,93,8,15,11,8,2,2,3,9,11.6250,11.6250,8.4545,1.3750,1.8750,1.3750,0.1818,0.2500,1.0000,0.2500,0.3750,0.2727,1.1250,0.8182,1
314.txt,15,84,39,56,38,139,62,81,61,0.58,0.75,0.46,0.52,7.26,1.91,84,41,38.50,37.10,0.60,0.76,5.04,7.12,0.90,21.00,0.69,0.67,12.00,2.45,0.22,0.67,0.04,0.02,0.06,139,15,23,21,16,5,5,4,9,9.2667,8.6875,6.6190,1.4000,1.4375,1.3125,0.2381,0.3125,1.0667,0.3125,0.2500,0.1905,0.5625,0.4286,1
88.txt,18,113,41,73,41,199,71,116,71,0.58,0.61,0.36,0.28,2.78,1.18,113,41,41.50,41.70,0.57,0.84,5.66,8.01,0.89,21.50,0.63,0.64,14.69,2.71,0.20,0.62,0.08,0.01,0.09,199,18,31,24,18,7,5,6,15,11.0556,11.0556,8.2917,1.3333,1.7222,1.3333,0.2917,0.3889,1.0000,0.2778,0.3333,0.2500,0.8333,0.6250,1
65.txt,29,161,76,107,72,285,128,166,120,0.58,0.72,0.47,0.63,20.08,3.17,161,38,42.60,41.70,0.56,0.82,6.74,9.54,0.90,24.30,0.64,0.71,25.41,3.56,0.22,0.58,0.07,0.02,0.08,281,29,42,39,29,10,10,8,31,9.6897,9.6897,7.2051,1.3448,1.4483,1.3448,0.2564,0.3448,1.0000,0.3448,0.2759,0.2051,1.0690,0.7949,1
198.txt,24,147,64,105,58,255,100,153,91,0.60,0.59,0.44,0.42,8.82,2.10,147,39,41.40,40.50,0.58,0.77,6.51,9.21,0.90,24.21,0.69,0.74,27.38,3.70,0.24,0.67,0.07,0.01,0.08,251,24,47,35,26,11,10,7,20,10.4583,9.6538,7.1714,1.4583,1.8077,1.3462,0.3143,0.4231,1.0833,0.3846,0.2692,0.2000,0.7692,0.5714,1
412.txt,6,40,18,24,18,47,23,30,23,0.64,0.77,0.45,0.75,4.50,1.50,40,40,40,40,0.85,0.85,4.13,5.83,0.96,39.92,0.80,0.75,4.50,1.50,0.20,0.80,0.07,0.00,0.07,47,6,7,6,6,1,1,2,4,7.8333,7.8333,7.8333,1.0000,1.1667,1.0000,0.1667,0.1667,1.0000,0.1667,0.3333,0.3333,0.6667,0.6667,1
332.txt,9,68,32,44,30,113,44,63,42,0.56,0.67,0.47,0.56,5.06,1.59,68,35,37.90,36.30,0.60,0.73,4.52,6.40,0.89,19.11,0.70,0.69,7.56,1.94,0.17,0.67,0.06,0.02,0.08,111,9,17,16,10,5,4,3,17,12.3333,11.1000,6.9375,1.7778,1.7000,1.6000,0.3125,0.5000,1.1111,0.4000,0.3000,0.1875,1.7000,1.0625,1
206.txt,13,76,28,51,27,121,42,70,41,0.58,0.59,0.37,0.40,3.20,1.26,76,36,38.70,38.20,0.63,0.73,4.89,6.91,0.90,21.48,0.73,0.75,11.25,2.37,0.21,0.70,0.07,0.01,0.09,121,13,17,14,13,1,1,3,9,9.3077,9.3077,8.6429,1.0769,1.3077,1.0769,0.0714,0.0769,1.0000,0.0769,0.2308,0.2143,0.6923,0.6429,1
324.txt,30,121,37,77,34,262,69,135,66,0.52,0.49,0.31,0.22,1.98,0.99,121,33,37.30,36.60,0.46,0.71,5.29,7.48,0.86,17.43,0.57,0.68,19.12,3.09,0.21,0.52,0.08,0.04,0.12,262,30,43,36,30,10,10,4,30,8.7333,8.7333,7.2778,1.2000,1.4333,1.2000,0.2778,0.3333,1.0000,0.3333,0.1333,0.1111,1.0000,0.8333,1
119.txt,22,113,60,98,60,236,111,172,111,0.73,0.65,0.53,0.18,1.29,0.80,113,35,37.40,33.70,0.48,0.68,5.20,7.36,0.87,17.61,0.57,0.50,9.50,2.18,0.11,0.59,0.06,0.01,0.07,236,22,33,29,22,7,6,10,32,10.7273,10.7273,8.1379,1.3182,1.5000,1.3182,0.2414,0.3182,1.0000,0.2727,0.4545,0.3448,1.4545,1.1034,1
231.txt,32,175,80,130,79,305,113,185,111,0.61,0.60,0.46,0.30,5.40,1.64,175,43,42.70,40.90,0.57,0.82,7.09,10.02,0.90,25.58,0.70,0.67,26.67,3.65,0.22,0.71,0.10,0.00,0.10,305,32,47,38,31,7,6,7,36,9.5312,9.8387,8.0263,1.1875,1.5161,1.2258,0.1842,0.2258,0.9688,0.1935,0.2258,0.1842,1.1613,0.9474,1
461.txt,27,141,57,97,54,260,77,147,74,0.57,0.50,0.40,0.29,4.00,1.41,141,41,40.70,41.00,0.54,0.79,6.18,8.74,0.89,21.95,0.66,0.63,19.61,3.13,0.21,0.72,0.11,0.01,0.12,258,27,51,34,27,11,11,9,18,9.5556,9.5556,7.5882,1.2593,1.8889,1.2593,0.3235,0.4074,1.0000,0.4074,0.3333,0.2647,0.6667,0.5294,1
223.txt,7,48,24,33,23,70,30,40,29,0.57,0.72,0.50,0.75,4.50,1.50,48,38,37.20,34.60,0.69,0.76,4.06,5.74,0.91,20.78,0.82,0.88,6.12,1.75,0.17,0.83,0.17,0.00,0.17,70,7,7,7,7,0,0,4,8,10.0000,10.0000,10.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.5714,0.5714,1.1429,1.1429,1
460.txt,13,82,35,56,33,126,45,72,43,0.57,0.60,0.43,0.38,3.05,1.23,82,40,39.90,38.70,0.65,0.78,5.17,7.31,0.91,23.65,0.78,0.76,12.19,2.47,0.22,0.77,0.04,0.01,0.06,124,13,19,15,13,2,2,3,12,9.5385,9.5385,8.2667,1.1538,1.4615,1.1538,0.1333,0.1538,1.0000,0.1538,0.2308,0.2000,0.9231,0.8000,1
274.txt,24,118,56,83,55,238,92,143,90,0.60,0.63,0.47,0.43,8.51,2.06,118,32,36.70,34.40,0.50,0.69,5.41,7.65,0.87,18.54,0.58,0.53,13.30,2.58,0.17,0.57,0.07,0.01,0.08,238,24,32,29,23,7,7,8,20,9.9167,10.3478,8.2069,1.2083,1.3913,1.2609,0.2414,0.3043,0.9583,0.3043,0.3478,0.2759,0.8696,0.6897,1
368.txt,9,60,25,44,25,88,34,55,34,0.62,0.62,0.42,0.71,7.14,1.89,60,34,39.80,37.40,0.68,0.68,4.52,6.40,0.91,22.73,0.80,0.86,10.29,2.27,0.22,0.75,0.07,0.02,0.09,88,9,11,10,9,1,1,3,10,9.7778,9.7778,8.8000,1.1111,1.2222,1.1111,0.1000,0.1111,1.0000,0.1111,0.3333,0.3000,1.1111,1.0000,1
3.txt,9,73,37,56,37,107,46,69,46,0.64,0.67,0.51,0.83,12.50,2.50,73,36,39.00,36.80,0.68,0.75,4.99,7.06,0.92,24.80,0.81,0.83,12.50,2.50,0.22,0.78,0.09,0.04,0.13,107,9,13,12,9,3,3,4,8,11.8889,11.8889,8.9167,1.3333,1.4444,1.3333,0.2500,0.3333,1.0000,0.3333,0.4444,0.3333,0.8889,0.6667,1
383.txt,11,63,25,41,24,102,35,55,34,0.54,0.62,0.40,0.62,4.92,1.57,63,36,36.20,36.30,0.62,0.73,4.41,6.24,0.90,19.28,0.75,0.92,11.08,2.35,0.22,0.67,0.07,0.02,0.09,102,11,13,12,11,2,2,1,13,9.2727,9.2727,8.5000,1.0909,1.1818,1.0909,0.1667,0.1818,1.0000,0.1818,0.0909,0.0833,1.1818,1.0833,1
467.txt,19,112,50,81,46,200,81,121,76,0.60,0.63,0.45,0.44,7.90,1.99,112,36,38.60,38.10,0.56,0.77,5.60,7.92,0.89,21.03,0.67,0.66,17.78,2.98,0.22,0.65,0.08,0.02,0.10,198,19,29,26,21,3,2,4,24,10.4211,9.4286,7.6154,1.3684,1.3810,1.2381,0.1154,0.1429,1.1053,0.0952,0.1905,0.1538,1.1429,0.9231,1
298.txt,15,71,24,43,23,108,39,58,35,0.54,0.60,0.34,0.54,3.77,1.37,71,38,38.70,38.10,0.66,0.78,4.83,6.83,0.91,22.70,0.74,0.69,6.23,1.77,0.16,0.68,0.16,0.03,0.19,108,15,11,13,14,0,0,2,10,7.2000,7.7143,8.3077,0.8667,0.7857,0.9286,0.0000,0.0000,0.9333,0.0000,0.1429,0.1538,0.7143,0.7692,1
268.txt,8,45,17,29,17,57,20,32,20,0.56,0.62,0.38,0.33,0.67,0.58,45,39,40.40,39.90,0.79,0.78,4.21,5.96,0.94,30.03,0.91,0.83,4.17,1.44,0.16,0.90,0.12,0.03,0.16,57,8,9,7,8,0,0,1,3,7.1250,7.1250,8.1429,0.8750,1.1250,0.8750,0.0000,0.0000,1.0000,0.0000,0.1250,0.1429,0.3750,0.4286,1
143.txt,6,38,17,29,17,54,21,37,21,0.69,0.57,0.45,0.14,0.14,0.27,38,35,35.90,36.20,0.70,0.70,3.66,5.17,0.91,19.67,0.78,0.57,2.29,1.07,0.11,0.83,0.11,0.03,0.14,54,6,6,6,6,0,0,2,5,9.0000,9.0000,9.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.3333,0.3333,0.8333,0.8333,1
202.txt,7,54,21,36,21,79,27,47,27,0.59,0.57,0.39,0.50,3.00,1.22,54,42,38.00,35.40,0.68,0.84,4.30,6.08,0.91,21.79,0.77,0.67,5.33,1.63,0.17,0.77,0.15,0.02,0.17,79,7,11,10,6,4,1,4,8,11.2857,13.1667,7.9000,1.4286,1.8333,1.6667,0.4000,0.6667,0.8571,0.1667,0.6667,0.4000,1.3333,0.8000,1
87.txt,24,196,75,135,68,390,113,198,104,0.51,0.53,0.38,0.45,12.15,2.46,196,33,42.30,37.30,0.50,0.75,7.02,9.92,0.88,22.47,0.68,0.72,30.82,3.93,0.22,0.70,0.10,0.03,0.12,388,24,55,42,25,16,12,9,41,16.1667,15.5200,9.2381,1.7500,2.2000,1.6800,0.3810,0.6400,1.0417,0.4800,0.3600,0.2143,1.6400,0.9762,1
471.txt,24,126,49,90,48,211,70,119,69,0.56,0.58,0.39,0.48,7.26,1.91,126,42,42.10,39.10,0.60,0.80,6.13,8.67,0.90,24.13,0.76,0.84,21.81,3.30,0.22,0.71,0.14,0.00,0.14,211,24,29,27,24,3,3,7,17,8.7917,8.7917,7.8148,1.1250,1.2083,1.1250,0.1111,0.1250,1.0000,0.1250,0.2917,0.2593,0.7083,0.6296,1
246.txt,22,111,54,80,52,197,81,128,79,0.65,0.62,0.49,0.32,3.79,1.38,111,35,39.80,41.60,0.56,0.75,5.59,7.91,0.89,21.13,0.62,0.55,11.61,2.41,0.16,0.66,0.09,0.00,0.09,195,22,31,25,22,4,3,5,24,8.8636,8.8636,7.8000,1.1364,1.4091,1.1364,0.1600,0.1818,1.0000,0.1364,0.2273,0.2000,1.0909,0.9600,1
413.txt,7,50,23,38,23,67,30,45,30,0.67,0.67,0.46,0.36,1.79,0.94,50,37,39.50,38.60,0.75,0.74,4.32,6.11,0.93,26.23,0.84,0.64,5.79,1.70,0.20,0.92,0.09,0.02,0.11,67,7,10,9,7,2,2,4,6,9.5714,9.5714,7.4444,1.2857,1.4286,1.2857,0.2222,0.2857,1.0000,0.2857,0.5714,0.4444,0.8571,0.6667,1
357.txt,19,104,36,75,36,180,55,105,55,0.58,0.52,0.35,0.41,5.28,1.62,104,40,40.80,37.10,0.58,0.79,5.48,7.75,0.89,21.35,0.71,0.69,15.12,2.75,0.21,0.70,0.08,0.04,0.11,181,20,29,24,20,5,5,4,21,9.0500,9.0500,7.5417,1.2000,1.4500,1.2000,0.2083,0.2500,1.0000,0.2500,0.2000,0.1667,1.0500,0.8750,1
37.txt,27,140,56,98,53,248,103,150,100,0.60,0.67,0.40,0.37,6.61,1.82,140,30,40.50,41.10,0.56,0.76,6.29,8.89,0.90,23.09,0.65,0.61,18.37,3.03,0.20,0.66,0.07,0.00,0.07,248,27,44,33,26,8,8,5,18,9.1852,9.5385,7.5152,1.2222,1.6923,1.2692,0.2424,0.3077,0.9630,0.3077,0.1923,0.1515,0.6923,0.5455,1
95.txt,5,35,15,25,15,44,16,27,16,0.61,0.59,0.43,0.60,1.80,0.95,35,35,35,35,0.80,0.80,3.73,5.28,0.94,27.18,0.93,1.00,5.00,1.58,0.19,0.94,0.15,0.00,0.15,44,5,7,6,5,1,1,1,8,8.8000,8.8000,7.3333,1.2000,1.4000,1.2000,0.1667,0.2000,1.0000,0.2000,0.2000,0.1667,1.6000,1.3333,1
157.txt,11,55,25,37,24,92,36,52,35,0.57,0.67,0.45,0.53,4.27,1.46,55,39,35.00,30.10,0.60,0.78,4.05,5.73,0.89,17.26,0.71,0.67,6.67,1.83,0.19,0.75,0.08,0.00,0.08,92,11,15,14,11,3,3,2,10,8.3636,8.3636,6.5714,1.2727,1.3636,1.2727,0.2143,0.2727,1.0000,0.2727,0.1818,0.1429,0.9091,0.7143,1
275.txt,5,44,16,28,16,67,22,40,22,0.60,0.55,0.36,0.75,2.25,1.06,44,35,36.20,34.20,0.66,0.70,3.80,5.38,0.90,18.26,0.70,1.00,4.00,1.41,0.10,0.68,0.07,0.00,0.07,67,5,7,6,5,2,1,2,7,13.4000,13.4000,11.1667,1.2000,1.4000,1.2000,0.3333,0.4000,1.0000,0.2000,0.4000,0.3333,1.4000,1.1667,1
10.txt,11,78,24,47,22,100,34,58,32,0.58,0.55,0.31,0.43,4.35,1.47,78,45,43.00,42.20,0.78,0.88,5.52,7.80,0.95,37.07,0.81,0.83,15.70,2.80,0.33,0.76,0.12,0.05,0.17,100,11,21,19,11,9,6,3,9,9.0909,9.0909,5.2632,1.7273,1.9091,1.7273,0.4737,0.8182,1.0000,0.5455,0.2727,0.1579,0.8182,0.4737,1
256.txt,25,137,49,92,46,239,66,137,62,0.57,0.45,0.36,0.35,4.57,1.51,137,40,42.80,42.30,0.57,0.83,6.27,8.86,0.90,23.41,0.67,0.73,19.70,3.14,0.20,0.66,0.07,0.02,0.09,239,25,40,28,24,6,6,7,21,9.5600,9.9583,8.5357,1.1200,1.6667,1.1667,0.2143,0.2500,0.9600,0.2500,0.2917,0.2500,0.8750,0.7500,1
307.txt,26,122,47,81,42,223,64,120,58,0.54,0.48,0.39,0.39,6.57,1.81,122,36,41.50,41.10,0.55,0.78,5.78,8.17,0.89,21.05,0.68,0.73,23.27,3.41,0.27,0.66,0.07,0.03,0.09,221,26,39,32,27,5,5,4,14,8.5000,8.1852,6.9062,1.2308,1.4444,1.1852,0.1562,0.1852,1.0385,0.1852,0.1481,0.1250,0.5185,0.4375,1
189.txt,19,126,55,86,50,257,95,145,90,0.56,0.62,0.44,0.43,6.43,1.79,126,41,37.20,34.30,0.49,0.73,5.56,7.86,0.87,18.76,0.59,0.74,19.31,3.11,0.18,0.50,0.09,0.02,0.11,253,19,29,23,19,2,2,5,26,13.3158,13.3158,11.0000,1.2105,1.5263,1.2105,0.0870,0.1053,1.0000,0.1053,0.2632,0.2174,1.3684,1.1304,1
6.txt,9,58,23,38,23,92,32,50,32,0.54,0.64,0.40,0.17,0.33,0.41,58,34,36.50,34.60,0.63,0.68,4.28,6.05,0.90,19.25,0.76,0.75,6.75,1.84,0.18,0.76,0.06,0.00,0.06,92,9,15,10,9,1,1,6,9,10.2222,10.2222,9.2000,1.1111,1.6667,1.1111,0.1000,0.1111,1.0000,0.1111,0.6667,0.6000,1.0000,0.9000,1
269.txt,7,49,18,35,18,89,24,53,24,0.60,0.45,0.37,0.25,0.50,0.50,49,30,32.10,27.70,0.55,0.60,3.67,5.19,0.87,14.66,0.66,0.62,3.12,1.25,0.09,0.63,0.09,0.02,0.11,89,7,7,4,7,0,0,2,9,12.7143,12.7143,22.2500,0.5714,1.0000,0.5714,0.0000,0.0000,1.0000,0.0000,0.2857,0.5000,1.2857,2.2500,1
169.txt,3,36,11,21,11,47,13,23,13,0.49,0.57,0.31,0.50,1.50,0.87,36,36,36,36,0.77,0.77,3.71,5.25,0.93,24.15,0.91,0.83,4.17,1.44,0.22,0.92,0.13,0.04,0.17,47,3,7,4,3,2,2,2,2,15.6667,15.6667,11.7500,1.3333,2.3333,1.3333,0.5000,0.6667,1.0000,0.6667,0.6667,0.5000,0.6667,0.5000,1
166.txt,18,123,43,83,39,219,70,116,66,0.53,0.57,0.35,0.32,3.89,1.39,123,41,39.80,39.30,0.56,0.77,5.88,8.31,0.89,21.86,0.72,0.68,16.89,2.91,0.22,0.66,0.14,0.02,0.16,217,18,34,31,18,13,11,6,16,12.0556,12.0556,7.0000,1.7222,1.8889,1.7222,0.4194,0.7222,1.0000,0.6111,0.3333,0.1935,0.8889,0.5161,1
240.txt,9,52,28,38,27,71,36,45,34,0.63,0.76,0.54,0.62,4.92,1.57,52,35,38.40,36.50,0.73,0.70,4.36,6.17,0.93,25.34,0.84,0.92,11.08,2.35,0.27,0.81,0.02,0.00,0.02,70,9,13,11,9,2,1,1,6,7.7778,7.7778,6.3636,1.2222,1.4444,1.2222,0.1818,0.2222,1.0000,0.1111,0.1111,0.0909,0.6667,0.5455,1
347.txt,29,160,81,117,76,282,117,175,110,0.62,0.63,0.51,0.38,7.88,1.98,160,36,42.20,39.10,0.57,0.80,6.74,9.53,0.90,24.39,0.67,0.57,18.29,3.02,0.18,0.69,0.08,0.01,0.09,280,29,47,37,28,9,9,5,31,9.6552,10.0000,7.5676,1.2759,1.6786,1.3214,0.2432,0.3214,0.9655,0.3214,0.1786,0.1351,1.1071,0.8378,1
306.txt,12,61,25,37,23,90,37,52,34,0.58,0.65,0.41,0.60,3.60,1.34,61,38,39.90,36.70,0.68,0.76,4.55,6.43,0.91,22.61,0.71,0.90,8.10,2.01,0.17,0.66,0.08,0.02,0.10,90,12,10,11,11,0,0,3,5,7.5000,8.1818,8.1818,0.9167,0.9091,1.0000,0.0000,0.0000,0.9167,0.0000,0.2727,0.2727,0.4545,0.4545,1
196.txt,9,48,18,34,17,72,27,45,26,0.62,0.58,0.38,0.45,2.27,1.07,48,36,35.60,33.20,0.67,0.72,4.00,5.66,0.91,19.59,0.76,0.91,9.09,2.13,0.22,0.66,0.07,0.04,0.11,72,9,14,10,9,2,2,1,11,8.0000,8.0000,7.2000,1.1111,1.5556,1.1111,0.2000,0.2222,1.0000,0.2222,0.1111,0.1000,1.2222,1.1000,1
271.txt,22,124,57,85,52,223,91,133,86,0.60,0.65,0.46,0.50,10.50,2.29,124,35,39.30,39.30,0.56,0.79,5.87,8.30,0.89,21.64,0.64,0.76,24.38,3.49,0.24,0.58,0.05,0.01,0.06,219,22,35,28,22,7,6,11,22,9.9545,9.9545,7.8214,1.2727,1.5909,1.2727,0.2500,0.3182,1.0000,0.2727,0.5000,0.3929,1.0000,0.7857,1
43.txt,7,55,34,40,29,86,55,59,48,0.69,0.81,0.62,0.73,5.82,1.71,55,33,36.50,34.20,0.64,0.66,4.19,5.93,0.90,19.28,0.68,0.73,5.82,1.71,0.14,0.66,0.08,0.02,0.10,82,7,10,10,7,2,2,2,8,11.7143,11.7143,8.2000,1.4286,1.4286,1.4286,0.2000,0.2857,1.0000,0.2857,0.2857,0.2000,1.1429,0.8000,1
470.txt,15,94,36,61,35,148,57,85,56,0.57,0.66,0.38,0.30,2.13,1.03,94,41,39.50,40.20,0.64,0.80,5.46,7.73,0.91,23.89,0.72,0.70,11.13,2.36,0.19,0.76,0.11,0.00,0.11,148,15,25,24,15,8,7,6,17,9.8667,9.8667,6.1667,1.6000,1.6667,1.6000,0.3333,0.5333,1.0000,0.4667,0.4000,0.2500,1.1333,0.7083,1
395.txt,8,46,17,30,15,60,21,34,19,0.57,0.56,0.37,0.56,2.78,1.18,46,37,39.40,38.60,0.77,0.74,4.20,5.94,0.94,27.40,0.88,1.00,9.00,2.12,0.26,0.80,0.09,0.06,0.15,58,8,8,6,8,0,0,1,3,7.2500,7.2500,9.6667,0.7500,1.0000,0.7500,0.0000,0.0000,1.0000,0.0000,0.1250,0.1667,0.3750,0.5000,1
161.txt,23,106,48,78,47,222,98,150,96,0.68,0.64,0.45,0.54,10.31,2.27,106,33,36.70,36.30,0.48,0.71,5.03,7.11,0.86,17.15,0.52,0.71,17.86,2.99,0.17,0.42,0.07,0.01,0.08,222,23,30,24,20,4,3,3,22,9.6522,11.1000,9.2500,1.0435,1.5000,1.2000,0.1667,0.2000,0.8696,0.1500,0.1500,0.1250,1.1000,0.9167,1
439.txt,16,76,28,53,28,147,36,73,36,0.50,0.49,0.37,0.20,0.80,0.63,76,34,33.60,34.90,0.52,0.68,4.43,6.27,0.87,16.40,0.73,0.65,8.45,2.06,0.18,0.75,0.10,0.00,0.10,147,16,22,15,17,2,2,3,8,9.1875,8.6471,9.8000,0.9375,1.2941,0.8824,0.1333,0.1176,1.0625,0.1176,0.1765,0.2000,0.4706,0.5333,1
