Filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class
315.txt,30,226,92,173,88,410,125,223,114,0.54,0.51,0.41,0.44,10.67,2.31,226,38,41.50,42.40,0.55,0.82,7.89,11.16,0.90,26.39,0.78,0.83,37.50,4.33,0.20,0.75,0.13,0.03,0.16,400,30,50,37,27,11,8,10,48,13.3333,14.8148,10.8108,1.2333,1.8519,1.3704,0.2973,0.4074,0.9000,0.2963,0.3704,0.2703,1.7778,1.2973,4
205.txt,29,173,62,128,56,312,89,177,80,0.57,0.45,0.36,0.30,5.73,1.69,173,44,43.20,40.00,0.55,0.80,6.93,9.79,0.90,24.29,0.72,0.68,29.35,3.83,0.24,0.68,0.14,0.02,0.16,308,29,47,36,30,11,9,17,30,10.6207,10.2667,8.5556,1.2414,1.5667,1.2000,0.3056,0.3667,1.0345,0.3000,0.5667,0.4722,1.0000,0.8333,4
167.txt,13,194,90,155,85,281,103,188,96,0.67,0.51,0.46,0.39,5.92,1.72,194,49,45.00,44.10,0.69,0.88,8.18,11.57,0.93,37.27,0.82,0.79,23.68,3.44,0.16,0.83,0.22,0.01,0.23,278,13,32,21,13,10,7,8,23,21.3846,21.3846,13.2381,1.6154,2.4615,1.6154,0.4762,0.7692,1.0000,0.5385,0.6154,0.3810,1.7692,1.0952,4
208.txt,15,169,77,119,72,291,122,172,106,0.59,0.62,0.46,0.50,8.50,2.06,169,40,43.40,42.60,0.58,0.86,7.01,9.91,0.90,25.72,0.69,0.76,19.88,3.15,0.15,0.65,0.15,0.01,0.16,281,15,30,21,15,8,7,12,32,18.7333,18.7333,13.3810,1.4000,2.0000,1.4000,0.3810,0.5333,1.0000,0.4667,0.8000,0.5714,2.1333,1.5238,4
139.txt,12,102,35,67,31,163,45,89,39,0.55,0.44,0.34,0.34,3.45,1.31,102,42,42.10,41.10,0.63,0.82,5.65,7.99,0.91,24.04,0.75,0.79,18.24,3.02,0.26,0.70,0.13,0.01,0.15,158,12,25,16,13,6,6,9,15,13.1667,12.1538,9.8750,1.3333,1.9231,1.2308,0.3750,0.4615,1.0833,0.4615,0.6923,0.5625,1.1538,0.9375,4
464.txt,17,134,40,88,35,229,60,121,49,0.53,0.40,0.30,0.36,4.69,1.53,134,38,41.90,39.30,0.59,0.77,6.26,8.85,0.90,23.93,0.73,0.75,20.25,3.18,0.22,0.67,0.10,0.03,0.13,223,17,35,23,17,9,6,8,21,13.1176,13.1176,9.6957,1.3529,2.0588,1.3529,0.3913,0.5294,1.0000,0.3529,0.4706,0.3478,1.2353,0.9130,4
173.txt,17,183,80,126,71,313,108,170,91,0.54,0.54,0.44,0.56,17.47,2.96,183,45,43.10,40.90,0.58,0.84,7.31,10.34,0.91,26.72,0.74,0.84,38.47,4.39,0.27,0.66,0.11,0.02,0.13,306,17,42,27,17,12,11,11,33,18.0000,18.0000,11.3333,1.5882,2.4706,1.5882,0.4444,0.7059,1.0000,0.6471,0.6471,0.4074,1.9412,1.2222,4
244.txt,19,203,95,149,93,378,125,197,122,0.52,0.62,0.47,0.67,22.22,3.33,203,39,39.30,38.50,0.54,0.78,7.38,10.44,0.90,24.61,0.76,0.78,29.47,3.84,0.19,0.68,0.15,0.02,0.17,375,19,38,26,19,6,4,18,48,19.7368,19.7368,14.4231,1.3684,2.0000,1.3684,0.2308,0.3158,1.0000,0.2105,0.9474,0.6923,2.5263,1.8462,4
330.txt,24,193,75,142,70,363,104,188,92,0.52,0.49,0.39,0.46,11.86,2.44,193,39,41.30,40.00,0.53,0.81,7.16,10.13,0.89,23.89,0.76,0.74,30.95,3.93,0.22,0.73,0.13,0.04,0.17,355,24,49,35,23,15,12,10,45,14.7917,15.4348,10.1429,1.4583,2.1304,1.5217,0.4286,0.6522,0.9583,0.5217,0.4348,0.2857,1.9565,1.2857,4
97.txt,17,151,56,107,50,274,81,151,70,0.55,0.46,0.37,0.37,5.49,1.66,151,34,41.30,43.00,0.55,0.78,6.45,9.12,0.89,22.96,0.71,0.66,17.78,2.98,0.18,0.68,0.13,0.01,0.14,268,17,37,23,18,6,4,10,25,15.7647,14.8889,11.6522,1.3529,2.0556,1.2778,0.2609,0.3333,1.0588,0.2222,0.5556,0.4348,1.3889,1.0870,4
394.txt,7,63,22,41,20,93,29,53,25,0.57,0.47,0.35,0.44,3.06,1.24,63,47,40.10,39.70,0.68,0.94,4.62,6.53,0.91,22.91,0.77,0.88,12.25,2.47,0.26,0.69,0.15,0.02,0.17,89,7,14,7,7,3,3,2,8,12.7143,12.7143,12.7143,1.0000,2.0000,1.0000,0.4286,0.4286,1.0000,0.4286,0.2857,0.2857,1.1429,1.1429,4
345.txt,12,114,37,81,35,186,49,101,43,0.54,0.43,0.32,0.46,6.04,1.74,114,39,41.20,41.40,0.61,0.82,5.91,8.36,0.91,24.23,0.80,0.86,20.57,3.21,0.24,0.73,0.17,0.02,0.19,180,12,23,15,12,6,5,3,20,15.0000,15.0000,12.0000,1.2500,1.9167,1.2500,0.4000,0.5000,1.0000,0.4167,0.2500,0.2000,1.6667,1.3333,4
234.txt,25,266,135,203,128,471,169,265,159,0.56,0.60,0.51,0.59,27.61,3.72,266,35,42.30,41.50,0.56,0.77,8.67,12.26,0.91,28.79,0.77,0.78,48.05,4.90,0.23,0.73,0.12,0.03,0.16,465,25,63,41,29,15,12,17,44,18.6000,16.0345,11.3415,1.6400,2.1724,1.4138,0.3659,0.5172,1.1600,0.4138,0.5862,0.4146,1.5172,1.0732,4
297.txt,20,142,53,96,47,243,73,126,62,0.52,0.49,0.37,0.43,6.92,1.86,142,38,42.70,39.40,0.58,0.81,6.44,9.11,0.90,24.39,0.76,0.81,24.32,3.49,0.24,0.67,0.19,0.02,0.21,235,20,37,24,21,5,5,9,20,11.7500,11.1905,9.7917,1.2000,1.7619,1.1429,0.2083,0.2381,1.0500,0.2381,0.4286,0.3750,0.9524,0.8333,4
314.txt,26,195,86,143,81,409,136,216,123,0.53,0.57,0.44,0.42,13.16,2.57,195,42,40.50,38.10,0.48,0.77,6.82,9.64,0.88,21.20,0.66,0.66,31.56,3.97,0.22,0.66,0.10,0.02,0.12,399,26,58,43,23,22,13,7,48,15.3462,17.3478,9.2791,1.6538,2.5217,1.8696,0.5116,0.9565,0.8846,0.5652,0.3043,0.1628,2.0870,1.1163,4
88.txt,27,346,160,262,154,903,322,478,302,0.53,0.63,0.46,0.38,21.99,3.32,346,45,42.20,37.50,0.38,0.79,8.14,11.51,0.86,20.97,0.55,0.58,51.77,5.09,0.19,0.50,0.06,0.02,0.09,885,27,135,73,59,34,25,20,71,32.7778,15.0000,12.1233,2.7037,2.2881,1.2373,0.4658,0.5763,2.1852,0.4237,0.3390,0.2740,1.2034,0.9726,4
65.txt,18,165,62,115,55,344,109,187,94,0.54,0.50,0.38,0.36,7.60,1.95,165,32,40.50,39.30,0.48,0.79,6.29,8.90,0.87,20.16,0.61,0.66,24.90,3.53,0.20,0.57,0.09,0.03,0.11,336,18,49,36,20,17,11,13,29,18.6667,16.8000,9.3333,2.0000,2.4500,1.8000,0.4722,0.8500,1.1111,0.5500,0.6500,0.3611,1.4500,0.8056,4
198.txt,17,154,52,109,47,272,70,147,62,0.54,0.42,0.34,0.37,5.49,1.66,154,42,43.90,41.00,0.57,0.82,6.60,9.34,0.90,23.99,0.74,0.85,29.88,3.87,0.24,0.68,0.12,0.03,0.14,268,17,36,23,16,10,8,9,31,15.7647,16.7500,11.6522,1.3529,2.2500,1.4375,0.4348,0.6250,0.9412,0.5000,0.5625,0.3913,1.9375,1.3478,4
412.txt,20,170,66,125,62,313,88,175,82,0.56,0.47,0.39,0.42,8.82,2.10,170,35,41.50,39.30,0.54,0.78,6.79,9.61,0.89,23.49,0.71,0.78,30.42,3.90,0.22,0.65,0.11,0.02,0.13,309,20,43,23,21,8,5,10,22,15.4500,14.7143,13.4348,1.1500,2.0476,1.0952,0.3478,0.3810,1.0500,0.2381,0.4762,0.4348,1.0476,0.9565,4
332.txt,12,103,37,72,34,168,48,91,41,0.54,0.45,0.36,0.44,4.84,1.56,103,39,40.40,40.80,0.61,0.80,5.62,7.95,0.90,23.31,0.79,0.84,17.64,2.97,0.23,0.76,0.12,0.02,0.14,162,12,21,12,11,5,4,2,18,13.5000,14.7273,13.5000,1.0000,1.9091,1.0909,0.4167,0.4545,0.9167,0.3636,0.1818,0.1667,1.6364,1.5000,4
206.txt,19,144,78,112,74,246,98,146,92,0.59,0.63,0.54,0.50,11.00,2.35,144,38,40.90,38.00,0.59,0.77,6.49,9.18,0.90,24.58,0.77,0.73,23.27,3.41,0.22,0.76,0.12,0.00,0.12,245,19,30,17,19,5,5,14,29,12.8947,12.8947,14.4118,0.8947,1.5789,0.8947,0.2941,0.2632,1.0000,0.2632,0.7368,0.8235,1.5263,1.7059,4
324.txt,28,223,79,164,76,434,118,250,113,0.58,0.45,0.35,0.39,10.57,2.30,223,40,41.20,41.10,0.51,0.81,7.57,10.70,0.89,24.06,0.66,0.71,34.80,4.17,0.20,0.66,0.10,0.03,0.13,430,28,52,39,32,10,10,15,54,15.3571,13.4375,11.0256,1.3929,1.6250,1.2188,0.2564,0.3125,1.1429,0.3125,0.4688,0.3846,1.6875,1.3846,4
119.txt,23,219,96,150,89,458,138,235,124,0.51,0.53,0.44,0.45,14.42,2.69,219,36,41.80,39.80,0.48,0.77,7.24,10.23,0.88,22.10,0.64,0.72,36.63,4.28,0.22,0.60,0.06,0.01,0.08,452,23,58,43,18,24,9,17,54,19.6522,25.1111,10.5116,1.8696,3.2222,2.3889,0.5581,1.3333,0.7826,0.5000,0.9444,0.3953,3.0000,1.2558,4
231.txt,10,115,51,84,48,162,62,102,57,0.63,0.56,0.44,0.37,2.58,1.14,115,44,43.70,41.90,0.71,0.86,6.39,9.04,0.93,32.81,0.82,0.89,15.21,2.76,0.17,0.80,0.10,0.00,0.10,158,10,18,11,10,3,3,6,14,15.8000,15.8000,14.3636,1.1000,1.8000,1.1000,0.2727,0.3000,1.0000,0.3000,0.6000,0.5455,1.4000,1.2727,4
461.txt,31,175,68,126,62,483,137,260,125,0.54,0.48,0.39,0.27,6.90,1.86,175,39,40.00,40.10,0.36,0.82,5.63,7.96,0.84,16.34,0.48,0.42,17.15,2.93,0.16,0.51,0.08,0.03,0.11,471,31,80,58,33,28,18,13,36,15.1935,14.2727,8.1207,1.8710,2.4242,1.7576,0.4828,0.8485,1.0645,0.5455,0.3939,0.2241,1.0909,0.6207,4
223.txt,8,148,80,115,77,206,95,136,88,0.66,0.65,0.54,0.33,2.00,1.00,148,45,45.30,41.60,0.72,0.85,7.29,10.31,0.94,37.28,0.85,0.83,12.50,2.50,0.11,0.85,0.07,0.00,0.07,197,8,17,10,8,3,3,7,16,24.6250,24.6250,19.7000,1.2500,2.1250,1.2500,0.3000,0.3750,1.0000,0.3750,0.8750,0.7000,2.0000,1.6000,4
460.txt,9,84,24,56,22,126,32,71,28,0.56,0.39,0.29,0.43,3.86,1.39,84,44,41.10,41.20,0.67,0.80,5.29,7.48,0.92,25.05,0.79,0.86,15.43,2.78,0.25,0.72,0.14,0.03,0.17,122,9,19,11,9,5,5,2,11,13.5556,13.5556,11.0909,1.2222,2.1111,1.2222,0.4545,0.5556,1.0000,0.5556,0.2222,0.1818,1.2222,1.0000,4
274.txt,9,76,31,52,28,109,38,65,33,0.60,0.51,0.41,0.41,2.88,1.20,76,43,40.50,42.20,0.70,0.80,5.15,7.28,0.92,26.51,0.80,0.88,13.24,2.57,0.23,0.76,0.14,0.00,0.14,105,9,16,9,9,3,3,6,8,11.6667,11.6667,11.6667,1.0000,1.7778,1.0000,0.3333,0.3333,1.0000,0.3333,0.6667,0.6667,0.8889,0.8889,4
368.txt,15,116,42,85,39,223,55,123,50,0.55,0.41,0.36,0.39,5.92,1.72,116,29,36.10,35.00,0.52,0.70,5.49,7.77,0.88,19.43,0.69,0.76,22.13,3.33,0.24,0.62,0.11,0.05,0.15,219,15,33,20,16,7,6,4,25,14.6000,13.6875,10.9500,1.3333,2.0625,1.2500,0.3500,0.4375,1.0667,0.3750,0.2500,0.2000,1.5625,1.2500,4
521.txt,34,204,103,168,101,460,206,307,200,0.67,0.65,0.50,0.29,6.94,1.86,204,36,40.10,37.50,0.44,0.77,6.73,9.51,0.87,20.08,0.55,0.42,14.76,2.72,0.11,0.55,0.10,0.02,0.12,454,34,55,42,35,8,8,23,46,13.3529,12.9714,10.8095,1.2353,1.5714,1.2000,0.1905,0.2286,1.0294,0.2286,0.6571,0.5476,1.3143,1.0952,4
383.txt,18,148,48,106,45,244,65,139,60,0.57,0.43,0.32,0.42,8.33,2.04,148,45,43.30,42.40,0.61,0.87,6.70,9.47,0.91,26.25,0.76,0.79,30.08,3.88,0.27,0.73,0.14,0.04,0.18,240,18,39,27,18,14,10,5,24,13.3333,13.3333,8.8889,1.5000,2.1667,1.5000,0.5185,0.7778,1.0000,0.5556,0.2778,0.1852,1.3333,0.8889,4
467.txt,16,154,58,102,53,322,98,161,83,0.50,0.52,0.38,0.40,7.20,1.90,154,39,38.70,38.90,0.48,0.77,6.07,8.58,0.87,19.63,0.63,0.64,18.69,3.06,0.18,0.63,0.09,0.01,0.09,315,16,44,27,16,11,8,6,35,19.6875,19.6875,11.6667,1.6875,2.7500,1.6875,0.4074,0.6875,1.0000,0.5000,0.3750,0.2222,2.1875,1.2963,4
298.txt,52,327,130,249,118,748,200,393,174,0.53,0.44,0.40,0.26,8.82,2.10,327,41,41.50,40.20,0.44,0.80,8.45,11.96,0.87,22.98,0.63,0.50,33.25,4.08,0.17,0.69,0.13,0.04,0.17,732,52,115,76,59,24,20,22,67,14.0769,12.4068,9.6316,1.4615,1.9492,1.2881,0.3158,0.4068,1.1346,0.3390,0.3729,0.2895,1.1356,0.8816,4
268.txt,19,205,93,158,88,354,118,200,105,0.56,0.53,0.45,0.51,11.76,2.42,205,40,42.00,40.50,0.58,0.81,7.70,10.90,0.91,27.39,0.79,0.78,27.22,3.69,0.17,0.76,0.14,0.03,0.17,341,20,37,22,20,7,6,12,46,17.0500,17.0500,15.5000,1.1000,1.8500,1.1000,0.3182,0.3500,1.0000,0.3000,0.6000,0.5455,2.3000,2.0909,4
143.txt,14,118,42,82,37,179,53,100,46,0.56,0.46,0.36,0.43,5.14,1.60,118,42,44.40,40.50,0.66,0.81,6.24,8.82,0.92,28.05,0.82,0.86,20.57,3.21,0.24,0.79,0.13,0.01,0.14,174,14,26,16,14,5,6,9,13,12.4286,12.4286,10.8750,1.1429,1.8571,1.1429,0.3125,0.3571,1.0000,0.4286,0.6429,0.5625,0.9286,0.8125,4
202.txt,21,159,56,112,51,340,107,192,99,0.56,0.52,0.35,0.27,4.66,1.53,159,39,41.00,39.40,0.47,0.81,6.10,8.62,0.87,19.41,0.58,0.58,20.90,3.23,0.19,0.54,0.12,0.01,0.13,334,21,46,31,25,12,6,9,36,15.9048,13.3600,10.7742,1.4762,1.8400,1.2400,0.3871,0.4800,1.1905,0.2400,0.3600,0.2903,1.4400,1.1613,4
87.txt,13,160,68,108,62,273,92,143,82,0.52,0.57,0.42,0.49,10.76,2.32,160,40,42.60,42.30,0.59,0.81,6.85,9.68,0.90,25.58,0.76,0.80,28.80,3.79,0.25,0.72,0.08,0.01,0.10,266,13,39,22,13,9,7,8,23,20.4615,20.4615,12.0909,1.6923,3.0000,1.6923,0.4091,0.6923,1.0000,0.5385,0.6154,0.3636,1.7692,1.0455,4
539.txt,25,203,95,160,92,398,142,241,133,0.61,0.55,0.47,0.39,9.29,2.16,203,38,40.70,40.40,0.51,0.81,7.20,10.18,0.89,23.12,0.66,0.60,22.08,3.32,0.15,0.68,0.12,0.02,0.14,390,25,44,32,25,9,7,10,54,15.6000,15.6000,12.1875,1.2800,1.7600,1.2800,0.2812,0.3600,1.0000,0.2800,0.4000,0.3125,2.1600,1.6875,4
471.txt,12,113,51,78,49,250,105,141,95,0.56,0.67,0.45,0.39,4.65,1.52,113,24,39.30,37.10,0.45,0.68,5.05,7.15,0.86,16.67,0.55,0.71,15.61,2.79,0.16,0.48,0.07,0.00,0.07,242,12,28,19,13,6,7,6,31,20.1667,18.6154,12.7368,1.5833,2.1538,1.4615,0.3158,0.4615,1.0833,0.5385,0.4615,0.3158,2.3846,1.6316,4
246.txt,78,618,329,516,314,1503,476,788,432,0.52,0.55,0.53,0.39,37.64,4.34,618,36,40.60,41.90,0.41,0.80,11.27,15.94,0.88,26.15,0.65,0.58,85.26,6.53,0.19,0.68,0.10,0.02,0.13,1471,78,194,127,85,41,31,51,156,18.8590,17.3059,11.5827,1.6282,2.2824,1.4941,0.3228,0.4824,1.0897,0.3647,0.6000,0.4016,1.8353,1.2283,4
413.txt,14,127,44,87,42,184,57,109,53,0.59,0.49,0.35,0.48,7.26,1.91,127,43,44.00,42.40,0.69,0.85,6.62,9.36,0.93,31.86,0.80,0.84,21.81,3.30,0.24,0.76,0.12,0.04,0.16,180,14,24,16,13,7,6,3,16,12.8571,13.8462,11.2500,1.1429,1.8462,1.2308,0.4375,0.5385,0.9286,0.4615,0.2308,0.1875,1.2308,1.0000,4
357.txt,31,242,100,181,94,513,150,274,135,0.53,0.49,0.41,0.36,11.51,2.40,242,37,43.40,38.60,0.47,0.79,7.56,10.68,0.88,22.51,0.66,0.64,36.51,4.27,0.21,0.65,0.12,0.03,0.16,503,31,81,51,31,22,17,16,43,16.2258,16.2258,9.8627,1.6452,2.6129,1.6452,0.4314,0.7097,1.0000,0.5484,0.5161,0.3137,1.3871,0.8431,4
95.txt,9,111,50,76,47,160,61,97,56,0.61,0.58,0.45,0.48,4.76,1.54,111,44,44.50,41.30,0.69,0.83,6.21,8.78,0.93,30.59,0.78,0.81,13.76,2.62,0.18,0.76,0.11,0.01,0.12,154,9,19,12,9,4,4,7,17,17.1111,17.1111,12.8333,1.3333,2.1111,1.3333,0.3333,0.4444,1.0000,0.4444,0.7778,0.5833,1.8889,1.4167,4
157.txt,59,397,189,317,182,1179,353,595,337,0.50,0.57,0.48,0.37,28.64,3.78,397,38,41.20,37.30,0.34,0.75,8.18,11.56,0.85,19.96,0.53,0.53,57.40,5.36,0.18,0.49,0.09,0.02,0.10,1163,59,168,117,61,57,39,45,108,19.7119,19.0656,9.9402,1.9831,2.7541,1.9180,0.4872,0.9344,1.0339,0.6393,0.7377,0.3846,1.7705,0.9231,4
275.txt,9,76,31,52,28,109,38,65,33,0.60,0.51,0.41,0.41,2.88,1.20,76,43,42.40,41.70,0.70,0.80,5.15,7.28,0.92,26.51,0.80,0.88,13.24,2.57,0.23,0.76,0.14,0.00,0.14,105,9,16,9,9,3,3,6,8,11.6667,11.6667,11.6667,1.0000,1.7778,1.0000,0.3333,0.3333,1.0000,0.3333,0.6667,0.6667,0.8889,0.8889,4
256.txt,12,141,63,101,60,221,80,126,75,0.57,0.60,0.45,0.54,10.31,2.27,141,40,42.60,41.30,0.64,0.80,6.71,9.48,0.92,28.16,0.80,0.80,22.40,3.35,0.22,0.78,0.11,0.01,0.12,217,12,26,17,13,6,6,13,19,18.0833,16.6923,12.7647,1.4167,2.0000,1.3077,0.3529,0.4615,1.0833,0.4615,1.0000,0.7647,1.4615,1.1176,4
307.txt,79,101,40,69,38,1925,573,836,523,0.43,0.63,0.40,0.05,0.69,0.59,101,39,29.80,35.90,0.05,0.71,1.63,2.30,0.61,8.43,0.08,0.08,1.91,0.98,0.03,0.08,0.01,0.00,0.01,1875,79,282,102,74,30,27,30,129,23.7342,25.3378,18.3824,1.2911,3.8108,1.3784,0.2941,0.4054,0.9367,0.3649,0.4054,0.2941,1.7432,1.2647,4
189.txt,24,182,71,129,66,376,113,205,105,0.55,0.51,0.39,0.33,6.89,1.86,182,34,41.00,38.10,0.48,0.76,6.64,9.39,0.88,21.04,0.63,0.64,26.27,3.62,0.20,0.61,0.10,0.01,0.11,373,24,47,36,28,15,11,14,44,15.5417,13.3214,10.3611,1.5000,1.6786,1.2857,0.4167,0.5357,1.1667,0.3929,0.5000,0.3889,1.5714,1.2222,4
269.txt,13,149,65,112,63,283,95,157,85,0.55,0.54,0.44,0.53,10.03,2.24,149,41,40.20,39.30,0.53,0.81,6.26,8.86,0.89,21.58,0.71,0.69,17.36,2.95,0.16,0.67,0.14,0.03,0.17,269,13,28,17,15,5,4,7,41,20.6923,17.9333,15.8235,1.3077,1.8667,1.1333,0.2941,0.3333,1.1538,0.2667,0.4667,0.4118,2.7333,2.4118,4
169.txt,7,68,25,44,22,101,32,58,27,0.57,0.47,0.37,0.38,2.25,1.06,68,42,41.30,40.60,0.67,0.78,4.78,6.77,0.91,23.38,0.76,0.81,10.56,2.30,0.22,0.71,0.16,0.00,0.16,97,7,15,8,7,3,3,5,9,13.8571,13.8571,12.1250,1.1429,2.1429,1.1429,0.3750,0.4286,1.0000,0.4286,0.7143,0.6250,1.2857,1.1250,4
166.txt,33,197,69,141,64,395,102,198,92,0.50,0.46,0.35,0.37,11.58,2.41,197,38,41.30,39.20,0.50,0.80,7.01,9.91,0.88,22.32,0.71,0.60,30.12,3.88,0.25,0.75,0.14,0.04,0.17,388,33,63,42,34,10,11,13,32,11.7576,11.4118,9.2381,1.2727,1.8529,1.2353,0.2381,0.2941,1.0303,0.3235,0.3824,0.3095,0.9412,0.7619,4
240.txt,43,324,140,251,132,692,209,363,192,0.52,0.53,0.43,0.39,16.96,2.91,324,41,42.60,38.60,0.47,0.79,8.71,12.32,0.88,24.48,0.69,0.63,43.68,4.67,0.19,0.69,0.12,0.02,0.14,688,43,102,68,45,24,18,25,67,16.0000,15.2889,10.1176,1.5814,2.2667,1.5111,0.3529,0.5333,1.0465,0.4000,0.5556,0.3676,1.4889,0.9853,4
503.txt,154,695,378,561,368,2726,1068,1499,997,0.55,0.67,0.54,0.28,34.72,4.17,695,40,40.30,37.50,0.25,0.75,9.41,13.31,0.83,19.89,0.37,0.38,64.98,5.70,0.11,0.40,0.07,0.01,0.08,2676,154,347,264,182,88,69,57,361,17.3766,14.7033,10.1364,1.7143,1.9066,1.4505,0.3333,0.4835,1.1818,0.3791,0.3132,0.2159,1.9835,1.3674,4
347.txt,11,88,28,61,26,139,36,75,32,0.54,0.43,0.32,0.42,3.37,1.30,88,40,40.10,38.80,0.63,0.85,5.28,7.46,0.91,23.13,0.81,0.84,13.47,2.60,0.21,0.78,0.16,0.03,0.19,135,11,18,11,11,3,3,4,12,12.2727,12.2727,12.2727,1.0000,1.6364,1.0000,0.2727,0.2727,1.0000,0.2727,0.3636,0.3636,1.0909,1.0909,4
306.txt,129,124,53,84,49,3144,919,1344,835,0.43,0.62,0.43,0.03,0.60,0.55,124,40,29.20,35.30,0.04,0.70,1.56,2.21,0.60,8.71,0.06,0.05,1.46,0.86,0.02,0.06,0.01,0.00,0.01,3060,129,459,170,129,43,43,40,207,23.7209,23.7209,18.0000,1.3178,3.5581,1.3178,0.2529,0.3333,1.0000,0.3333,0.3101,0.2353,1.6047,1.2176,4
196.txt,2,7,2,3,1,14,4,6,2,0.43,0.33,0.29,0.00,0.00,0.00,7,7,7,7,0.50,0.50,1.32,1.87,0.74,4.36,0.50,0.50,0.50,0.50,0.17,0.50,0.17,0.00,0.17,14,2,2,2,2,2,0,0,2,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,4
271.txt,1,22,9,14,9,23,9,14,9,0.61,0.64,0.41,0.60,1.80,0.95,22,22,22,22,0.96,0.96,3.24,4.59,0.99,96.05,1.00,1.00,5.00,1.58,0.36,1.00,0.14,0.00,0.14,23,1,3,2,1,1,1,1,2,23.0000,23.0000,11.5000,2.0000,3.0000,2.0000,0.5000,1.0000,1.0000,1.0000,1.0000,0.5000,2.0000,1.0000,4
470.txt,10,106,41,68,38,206,69,110,62,0.53,0.56,0.39,0.38,3.85,1.39,106,32,39.70,37.20,0.51,0.72,5.22,7.39,0.88,18.55,0.62,0.73,13.88,2.63,0.17,0.60,0.08,0.01,0.09,206,10,25,14,10,7,5,6,24,20.6000,20.6000,14.7143,1.4000,2.5000,1.4000,0.5000,0.7000,1.0000,0.5000,0.6000,0.4286,2.4000,1.7143,4
395.txt,56,387,155,308,147,928,239,493,217,0.53,0.44,0.40,0.29,11.76,2.42,387,40,39.90,39.00,0.42,0.78,8.98,12.70,0.87,23.18,0.62,0.59,49.34,4.97,0.17,0.63,0.09,0.03,0.13,919,56,129,92,58,37,28,28,95,16.4107,15.8448,9.9891,1.6429,2.2241,1.5862,0.4022,0.6379,1.0357,0.4828,0.4828,0.3043,1.6379,1.0326,4
501.txt,28,230,105,170,100,557,204,300,188,0.54,0.63,0.46,0.48,18.78,3.06,230,38,38.80,35.90,0.41,0.74,6.89,9.75,0.86,19.63,0.57,0.68,37.35,4.32,0.18,0.52,0.10,0.02,0.12,542,28,63,48,31,23,17,12,72,19.3571,17.4839,11.2917,1.7143,2.0323,1.5484,0.4792,0.7419,1.1071,0.5484,0.3871,0.2500,2.3226,1.5000,4
161.txt,21,146,53,100,47,266,75,146,63,0.55,0.43,0.36,0.33,4.33,1.47,146,38,41.50,41.30,0.55,0.79,6.33,8.95,0.89,22.57,0.68,0.77,23.08,3.40,0.21,0.62,0.14,0.03,0.17,259,21,39,27,20,8,8,9,23,12.3333,12.9500,9.5926,1.2857,1.9500,1.3500,0.2963,0.4000,0.9524,0.4000,0.4500,0.3333,1.1500,0.8519,4
561.txt,14,167,72,127,69,315,112,183,107,0.58,0.58,0.43,0.35,6.56,1.81,167,39,41.10,37.70,0.53,0.79,6.65,9.41,0.89,22.65,0.69,0.62,21.02,3.24,0.19,0.70,0.15,0.01,0.16,311,14,38,21,18,5,5,14,39,22.2143,17.2778,14.8095,1.5000,2.1111,1.1667,0.2381,0.2778,1.2857,0.2778,0.7778,0.6667,2.1667,1.8571,4
439.txt,74,423,177,336,170,1049,310,589,293,0.56,0.50,0.42,0.35,23.29,3.41,423,39,42.60,41.30,0.40,0.81,9.24,13.06,0.87,23.13,0.57,0.55,56.73,5.33,0.17,0.54,0.10,0.02,0.12,1043,74,155,98,74,32,27,32,127,14.0946,14.0946,10.6429,1.3243,2.0946,1.3243,0.3265,0.4324,1.0000,0.3649,0.4324,0.3265,1.7162,1.2959,4
110.txt,14,132,56,96,51,237,89,136,76,0.57,0.56,0.42,0.36,5.36,1.64,132,39,42.20,41.50,0.56,0.79,6.06,8.57,0.89,22.19,0.71,0.71,21.43,3.27,0.22,0.68,0.09,0.02,0.11,232,14,34,18,14,5,5,9,29,16.5714,16.5714,12.8889,1.2857,2.4286,1.2857,0.2778,0.3571,1.0000,0.3571,0.6429,0.5000,2.0714,1.6111,4
84.txt,14,147,68,108,65,282,113,161,106,0.57,0.66,0.46,0.46,8.80,2.10,147,40,42.00,40.70,0.52,0.82,6.19,8.75,0.88,21.22,0.67,0.71,20.51,3.20,0.18,0.62,0.11,0.01,0.11,277,14,35,20,14,8,7,11,25,19.7857,19.7857,13.8500,1.4286,2.5000,1.4286,0.4000,0.5714,1.0000,0.5000,0.7857,0.5500,1.7857,1.2500,4
