Filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class
178.txt,32,281,160,215,157,522,231,307,221,0.59,0.72,0.57,0.63,24.53,3.50,281,42,42.20,40.80,0.54,0.81,8.70,12.30,0.90,27.46,0.70,0.76,35.63,4.22,0.15,0.67,0.07,0.02,0.09,514,32,55,46,31,14,11,13,68,16.0625,16.5806,11.1739,1.4375,1.7742,1.4839,0.3043,0.4516,0.9688,0.3548,0.4194,0.2826,2.1935,1.4783,3
315.txt,24,173,85,119,78,324,137,178,123,0.55,0.69,0.49,0.48,14.52,2.69,173,42,39.30,41.30,0.53,0.80,6.80,9.61,0.89,23.13,0.67,0.69,29.82,3.86,0.24,0.62,0.07,0.02,0.08,316,24,50,34,24,8,7,5,28,13.1667,13.1667,9.2941,1.4167,2.0833,1.4167,0.2353,0.3333,1.0000,0.2917,0.2083,0.1471,1.1667,0.8235,3
205.txt,13,109,42,65,41,165,55,89,54,0.54,0.61,0.39,0.40,4.00,1.41,109,39,42.20,38.60,0.66,0.79,6.00,8.49,0.92,27.31,0.73,0.60,9.00,2.12,0.17,0.75,0.07,0.01,0.08,165,13,20,19,15,4,3,3,18,12.6923,11.0000,8.6842,1.4615,1.3333,1.2667,0.2105,0.2667,1.1538,0.2000,0.2000,0.1579,1.2000,0.9474,3
167.txt,29,242,117,183,109,480,196,294,183,0.61,0.62,0.48,0.41,11.36,2.38,242,42,42.80,40.50,0.50,0.84,7.81,11.05,0.89,24.17,0.62,0.65,29.35,3.83,0.15,0.63,0.09,0.02,0.11,472,29,57,48,28,16,15,9,59,16.2759,16.8571,9.8333,1.6552,2.0357,1.7143,0.3333,0.5714,0.9655,0.5357,0.3214,0.1875,2.1071,1.2292,3
208.txt,22,142,69,100,63,269,118,156,105,0.58,0.67,0.49,0.43,9.00,2.12,142,40,40.10,39.30,0.53,0.78,6.12,8.66,0.89,21.28,0.64,0.78,29.47,3.84,0.24,0.57,0.05,0.03,0.08,263,22,49,37,24,11,8,5,21,11.9545,10.9583,7.1081,1.6818,2.0417,1.5417,0.2973,0.4583,1.0909,0.3333,0.2083,0.1351,0.8750,0.5676,3
139.txt,16,125,58,81,54,197,88,108,80,0.55,0.74,0.46,0.52,13.52,2.60,125,34,40.30,41.60,0.63,0.79,6.30,8.91,0.91,26.65,0.75,0.64,20.48,3.20,0.30,0.83,0.03,0.03,0.06,191,16,43,30,18,8,8,4,13,11.9375,10.6111,6.3667,1.8750,2.3889,1.6667,0.2667,0.4444,1.1250,0.4444,0.2222,0.1333,0.7222,0.4333,3
464.txt,7,96,52,77,52,139,63,100,63,0.72,0.63,0.54,0.35,2.78,1.18,96,41,43.20,40.10,0.69,0.80,5.76,8.14,0.92,28.57,0.77,0.70,11.13,2.36,0.16,0.86,0.08,0.00,0.08,139,7,18,11,8,3,3,7,17,19.8571,17.3750,12.6364,1.5714,2.2500,1.3750,0.2727,0.3750,1.1429,0.3750,0.8750,0.6364,2.1250,1.5455,3
173.txt,34,269,126,196,122,503,171,275,165,0.55,0.60,0.47,0.57,23.84,3.45,269,35,43.30,40.00,0.53,0.80,8.48,11.99,0.90,26.85,0.71,0.70,36.54,4.27,0.19,0.73,0.08,0.02,0.11,499,34,59,54,35,19,14,4,57,14.6765,14.2571,9.2407,1.5882,1.6857,1.5429,0.3519,0.5429,1.0294,0.4000,0.1143,0.0741,1.6286,1.0556,3
244.txt,34,216,92,149,88,453,172,246,161,0.54,0.65,0.43,0.45,14.72,2.71,216,39,39.80,39.80,0.48,0.77,7.18,10.15,0.88,21.93,0.61,0.61,27.36,3.70,0.18,0.57,0.08,0.03,0.11,447,34,61,48,36,10,9,9,42,13.1471,12.4167,9.3125,1.4118,1.6944,1.3333,0.2083,0.2778,1.0588,0.2500,0.2500,0.1875,1.1667,0.8750,3
330.txt,11,86,26,53,23,133,33,64,30,0.48,0.47,0.30,0.32,2.56,1.13,86,38,40.50,39.40,0.65,0.75,5.27,7.46,0.91,23.82,0.83,0.84,17.64,2.97,0.33,0.81,0.06,0.03,0.09,131,11,23,16,12,5,4,4,12,11.9091,10.9167,8.1875,1.4545,1.9167,1.3333,0.3125,0.4167,1.0909,0.3333,0.3333,0.2500,1.0000,0.7500,3
97.txt,7,87,45,60,42,119,60,72,53,0.61,0.74,0.52,0.76,12.19,2.47,87,43,43.40,42.90,0.73,0.86,5.64,7.98,0.93,31.67,0.83,0.86,15.43,2.78,0.25,0.80,0.08,0.04,0.12,113,7,17,16,7,8,6,3,16,16.1429,16.1429,7.0625,2.2857,2.4286,2.2857,0.5000,1.1429,1.0000,0.8571,0.4286,0.1875,2.2857,1.0000,3
394.txt,25,233,113,167,106,410,149,229,135,0.56,0.59,0.48,0.49,14.75,2.72,233,42,43.90,41.20,0.57,0.81,8.14,11.51,0.91,27.82,0.73,0.74,33.20,4.07,0.20,0.67,0.12,0.02,0.14,400,25,52,43,24,16,10,6,45,16.0000,16.6667,9.3023,1.7200,2.1667,1.7917,0.3721,0.6667,0.9600,0.4167,0.2500,0.1395,1.8750,1.0465,3
25.txt,17,143,60,96,56,262,99,149,91,0.57,0.61,0.42,0.33,4.67,1.53,143,34,41.20,42.20,0.55,0.82,6.25,8.83,0.89,22.24,0.64,0.76,24.38,3.49,0.21,0.57,0.05,0.01,0.07,260,17,38,29,17,11,8,5,30,15.2941,15.2941,8.9655,1.7059,2.2353,1.7059,0.3793,0.6471,1.0000,0.4706,0.2941,0.1724,1.7647,1.0345,3
345.txt,10,108,45,64,39,160,65,78,52,0.49,0.67,0.42,0.56,7.84,1.98,108,41,42.20,41.30,0.68,0.84,6.04,8.54,0.92,28.46,0.82,0.88,19.36,3.11,0.28,0.77,0.09,0.03,0.12,156,10,24,18,11,6,5,3,17,15.6000,14.1818,8.6667,1.8000,2.1818,1.6364,0.3333,0.5455,1.1000,0.4545,0.2727,0.1667,1.5455,0.9444,3
234.txt,21,169,69,117,65,305,113,179,108,0.59,0.60,0.41,0.47,11.29,2.38,169,42,42.70,38.30,0.55,0.77,6.84,9.68,0.90,24.07,0.65,0.76,29.82,3.86,0.22,0.55,0.11,0.02,0.13,303,21,51,42,22,20,16,6,38,14.4286,13.7727,7.2143,2.0000,2.3182,1.9091,0.4762,0.9091,1.0476,0.7273,0.2727,0.1429,1.7273,0.9048,3
297.txt,29,142,62,97,61,280,98,155,96,0.55,0.62,0.44,0.40,6.72,1.83,142,35,39.20,36.00,0.51,0.74,6.00,8.49,0.88,20.31,0.63,0.58,14.53,2.70,0.16,0.61,0.10,0.03,0.13,280,29,41,38,31,7,7,8,22,9.6552,9.0323,7.3684,1.3103,1.3226,1.2258,0.1842,0.2258,1.0690,0.2258,0.2581,0.2105,0.7097,0.5789,3
314.txt,19,142,69,99,63,257,102,142,93,0.55,0.65,0.49,0.58,14.53,2.70,142,37,38.80,38.90,0.55,0.76,6.26,8.86,0.89,22.54,0.70,0.72,22.35,3.34,0.22,0.63,0.07,0.04,0.11,253,19,35,27,19,7,5,7,30,13.3158,13.3158,9.3704,1.4211,1.8421,1.4211,0.2593,0.3684,1.0000,0.2632,0.3684,0.2593,1.5789,1.1111,3
88.txt,15,141,68,103,67,225,76,125,75,0.56,0.60,0.48,0.80,22.40,3.35,141,38,40.70,40.10,0.63,0.82,6.65,9.40,0.91,27.26,0.82,0.97,33.03,4.06,0.27,0.73,0.12,0.01,0.13,225,15,30,23,15,9,4,6,28,15.0000,15.0000,9.7826,1.5333,2.0000,1.5333,0.3913,0.6000,1.0000,0.2667,0.4000,0.2609,1.8667,1.2174,3
65.txt,18,125,46,87,43,273,100,163,93,0.60,0.57,0.37,0.27,3.84,1.39,125,26,37.60,36.40,0.46,0.68,5.35,7.57,0.86,17.49,0.53,0.49,12.25,2.48,0.15,0.51,0.10,0.02,0.12,267,18,46,33,19,11,8,6,34,14.8333,14.0526,8.0909,1.8333,2.4211,1.7368,0.3333,0.5789,1.0556,0.4211,0.3158,0.1818,1.7895,1.0303,3
198.txt,28,155,54,105,51,321,89,166,77,0.52,0.46,0.35,0.35,8.35,2.04,155,40,40.80,39.90,0.48,0.76,6.12,8.65,0.87,19.87,0.63,0.67,30.67,3.92,0.28,0.59,0.06,0.01,0.07,321,28,59,48,28,18,13,4,28,11.4643,11.4643,6.6875,1.7143,2.1071,1.7143,0.3750,0.6429,1.0000,0.4643,0.1429,0.0833,1.0000,0.5833,3
412.txt,50,272,131,208,127,578,247,349,234,0.60,0.67,0.48,0.41,16.49,2.87,272,37,40.20,40.30,0.47,0.79,8.00,11.31,0.88,23.30,0.60,0.64,39.63,4.45,0.18,0.54,0.10,0.02,0.12,568,50,80,67,50,15,15,14,58,11.3600,11.3600,8.4776,1.3400,1.6000,1.3400,0.2239,0.3000,1.0000,0.3000,0.2800,0.2090,1.1600,0.8657,3
332.txt,16,135,66,92,61,232,101,141,93,0.61,0.66,0.49,0.72,16.53,2.88,135,41,39.40,42.00,0.58,0.81,6.27,8.86,0.90,23.80,0.65,0.75,18.00,3.00,0.17,0.60,0.11,0.01,0.12,229,16,23,22,16,5,4,3,28,14.3125,14.3125,10.4091,1.3750,1.4375,1.3750,0.2273,0.3125,1.0000,0.2500,0.1875,0.1364,1.7500,1.2727,3
206.txt,13,97,41,63,38,160,70,99,67,0.62,0.68,0.42,0.42,4.65,1.53,97,37,40.40,38.90,0.61,0.76,5.42,7.67,0.90,22.35,0.64,0.69,12.46,2.50,0.18,0.60,0.06,0.01,0.07,158,13,21,19,14,4,4,6,19,12.1538,11.2857,8.3158,1.4615,1.5000,1.3571,0.2105,0.2857,1.0769,0.2857,0.4286,0.3158,1.3571,1.0000,3
324.txt,66,339,165,251,154,806,295,456,272,0.57,0.60,0.49,0.45,27.86,3.73,339,42,42.90,42.30,0.42,0.82,8.44,11.94,0.87,22.46,0.55,0.64,57.40,5.36,0.20,0.48,0.06,0.02,0.07,796,66,118,98,67,25,19,18,63,12.0606,11.8806,8.1224,1.4848,1.7612,1.4627,0.2551,0.3731,1.0152,0.2836,0.2687,0.1837,0.9403,0.6429,3
119.txt,11,126,54,85,51,177,68,104,63,0.59,0.61,0.43,0.55,9.82,2.22,126,41,44.30,43.50,0.71,0.85,6.70,9.47,0.93,34.24,0.82,0.79,20.48,3.20,0.25,0.84,0.11,0.07,0.17,173,11,28,23,11,11,8,3,24,15.7273,15.7273,7.5217,2.0909,2.5455,2.0909,0.4783,1.0000,1.0000,0.7273,0.2727,0.1304,2.1818,1.0435,3
231.txt,21,149,60,102,56,249,68,130,64,0.52,0.49,0.40,0.28,3.67,1.36,149,42,40.70,41.40,0.60,0.82,6.68,9.44,0.91,25.75,0.78,0.67,20.89,3.23,0.24,0.89,0.13,0.02,0.15,247,21,42,30,20,10,8,10,25,11.7619,12.3500,8.2333,1.4286,2.1000,1.5000,0.3333,0.5000,0.9524,0.4000,0.5000,0.3333,1.2500,0.8333,3
461.txt,15,131,54,91,52,203,70,127,66,0.63,0.52,0.41,0.43,6.43,1.79,131,43,41.20,42.40,0.65,0.84,6.50,9.19,0.92,27.99,0.72,0.69,16.46,2.87,0.19,0.67,0.12,0.03,0.15,203,15,23,22,15,6,4,8,18,13.5333,13.5333,9.2273,1.4667,1.5333,1.4667,0.2727,0.4000,1.0000,0.2667,0.5333,0.3636,1.2000,0.8182,3
223.txt,13,115,62,80,57,175,88,101,77,0.58,0.76,0.54,0.68,12.89,2.54,115,37,40.80,41.00,0.66,0.81,6.15,8.69,0.92,27.59,0.79,0.75,15.75,2.81,0.21,0.79,0.10,0.01,0.11,165,13,22,20,13,5,5,1,24,12.6923,12.6923,8.2500,1.5385,1.6923,1.5385,0.2500,0.3846,1.0000,0.3846,0.0769,0.0500,1.8462,1.2000,3
460.txt,16,112,55,79,51,189,80,113,74,0.60,0.65,0.49,0.64,14.69,2.71,112,35,40.10,37.10,0.59,0.75,5.76,8.15,0.90,22.80,0.70,0.78,21.78,3.30,0.25,0.63,0.06,0.00,0.06,187,16,30,23,16,7,6,2,22,11.6875,11.6875,8.1304,1.4375,1.8750,1.4375,0.3043,0.4375,1.0000,0.3750,0.1250,0.0870,1.3750,0.9565,3
274.txt,13,133,57,91,52,203,80,122,73,0.60,0.60,0.43,0.46,6.04,1.74,133,43,42.50,43.60,0.66,0.88,6.60,9.33,0.92,28.99,0.75,0.64,11.57,2.41,0.15,0.82,0.10,0.01,0.11,199,13,23,21,13,8,6,8,29,15.3077,15.3077,9.4762,1.6154,1.7692,1.6154,0.3810,0.6154,1.0000,0.4615,0.6154,0.3810,2.2308,1.3810,3
368.txt,19,145,69,96,63,257,105,129,90,0.50,0.70,0.48,0.59,17.16,2.93,145,42,42.20,41.00,0.56,0.80,6.40,9.04,0.90,23.37,0.74,0.82,32.65,4.04,0.31,0.66,0.05,0.02,0.07,251,19,35,29,19,10,6,11,25,13.2105,13.2105,8.6552,1.5263,1.8421,1.5263,0.3448,0.5263,1.0000,0.3158,0.5789,0.3793,1.3158,0.8621,3
3.txt,23,191,74,125,66,362,143,206,124,0.57,0.60,0.39,0.38,7.69,1.96,191,39,42.80,42.80,0.53,0.85,7.10,10.04,0.89,23.58,0.61,0.65,22.23,3.33,0.17,0.59,0.10,0.03,0.14,354,23,45,39,23,14,12,8,43,15.3913,15.3913,9.0769,1.6957,1.9565,1.6957,0.3590,0.6087,1.0000,0.5217,0.3478,0.2051,1.8696,1.1026,3
383.txt,24,170,77,127,74,339,141,215,131,0.63,0.61,0.45,0.49,12.25,2.48,170,39,40.40,40.40,0.50,0.79,6.53,9.23,0.88,21.36,0.59,0.63,20.08,3.17,0.15,0.54,0.11,0.04,0.15,331,24,43,36,23,10,8,9,44,13.7917,14.3913,9.1944,1.5000,1.8696,1.5652,0.2778,0.4348,0.9583,0.3478,0.3913,0.2500,1.9130,1.2222,3
467.txt,20,175,88,120,81,292,123,162,112,0.55,0.69,0.50,0.62,17.42,2.95,175,42,42.20,41.80,0.60,0.86,7.24,10.24,0.91,27.34,0.74,0.80,28.80,3.79,0.22,0.69,0.08,0.03,0.11,288,20,35,26,21,6,6,11,34,14.4000,13.7143,11.0769,1.3000,1.6667,1.2381,0.2308,0.2857,1.0500,0.2857,0.5238,0.4231,1.6190,1.3077,3
298.txt,40,315,167,248,159,634,258,372,228,0.59,0.61,0.53,0.47,21.81,3.30,315,42,42.70,42.20,0.50,0.82,8.85,12.51,0.89,25.85,0.67,0.67,43.56,4.67,0.17,0.64,0.08,0.01,0.09,618,40,82,57,41,13,8,12,78,15.4500,15.0732,10.8421,1.4250,2.0000,1.3902,0.2281,0.3171,1.0250,0.1951,0.2927,0.2105,1.9024,1.3684,3
268.txt,39,252,134,193,130,526,206,307,192,0.58,0.63,0.53,0.59,26.64,3.65,252,43,40.00,38.70,0.48,0.78,7.77,10.99,0.88,23.17,0.63,0.71,38.37,4.38,0.18,0.61,0.07,0.01,0.08,520,39,62,54,38,15,11,14,58,13.3333,13.6842,9.6296,1.3846,1.6316,1.4211,0.2778,0.3947,0.9744,0.2895,0.3684,0.2593,1.5263,1.0741,3
143.txt,32,224,101,153,96,466,227,270,192,0.58,0.71,0.45,0.42,16.84,2.90,224,39,40.50,42.20,0.48,0.83,7.34,10.38,0.88,22.38,0.57,0.58,31.84,3.99,0.20,0.59,0.07,0.02,0.09,440,32,84,70,36,25,16,6,52,13.7500,12.2222,6.2857,2.1875,2.3333,1.9444,0.3571,0.6944,1.1250,0.4444,0.1667,0.0857,1.4444,0.7429,3
202.txt,9,92,56,64,51,133,71,82,65,0.62,0.79,0.61,0.92,21.16,3.25,92,41,42.20,41.40,0.69,0.85,5.64,7.98,0.92,28.18,0.78,0.96,23.04,3.39,0.29,0.67,0.05,0.07,0.12,131,9,15,12,9,3,2,3,11,14.5556,14.5556,10.9167,1.3333,1.6667,1.3333,0.2500,0.3333,1.0000,0.2222,0.3333,0.2500,1.2222,0.9167,3
87.txt,17,145,70,94,64,225,85,119,79,0.53,0.66,0.48,0.69,13.79,2.63,145,31,40.80,41.90,0.64,0.78,6.84,9.67,0.92,29.00,0.79,0.90,23.31,3.41,0.22,0.75,0.13,0.03,0.16,221,17,26,25,19,4,5,6,26,13.0000,11.6316,8.8400,1.4706,1.3684,1.3158,0.1600,0.2105,1.1176,0.2632,0.3158,0.2400,1.3684,1.0400,3
471.txt,49,260,124,196,118,579,202,322,182,0.56,0.57,0.48,0.42,18.75,3.06,260,37,42.50,38.90,0.45,0.81,7.64,10.81,0.87,21.95,0.61,0.58,36.75,4.29,0.20,0.61,0.07,0.02,0.09,562,49,88,73,53,21,19,15,63,11.4694,10.6038,7.6986,1.4898,1.6604,1.3774,0.2877,0.3962,1.0816,0.3585,0.2830,0.2055,1.1887,0.8630,3
246.txt,35,184,76,119,69,333,128,182,117,0.55,0.64,0.41,0.48,14.29,2.67,184,36,40.20,39.50,0.55,0.75,7.13,10.08,0.90,24.70,0.65,0.75,35.06,4.19,0.26,0.55,0.07,0.04,0.11,328,35,53,48,36,10,9,8,26,9.3714,9.1111,6.8333,1.3714,1.4722,1.3333,0.2083,0.2778,1.0286,0.2500,0.2222,0.1667,0.7222,0.5417,3
413.txt,10,93,44,65,43,131,53,80,51,0.61,0.64,0.47,0.68,8.89,2.11,93,43,42.10,40.60,0.71,0.83,5.75,8.13,0.93,30.13,0.81,0.84,13.47,2.60,0.20,0.76,0.10,0.03,0.12,131,10,16,14,10,5,4,2,13,13.1000,13.1000,9.3571,1.4000,1.6000,1.4000,0.3571,0.5000,1.0000,0.4000,0.2000,0.1429,1.3000,0.9286,3
357.txt,5,61,20,38,18,79,22,42,20,0.53,0.48,0.33,0.38,1.92,0.98,61,41,42.40,42.40,0.77,0.82,4.85,6.86,0.94,32.07,0.90,0.85,9.31,2.16,0.26,0.96,0.07,0.02,0.10,77,5,13,11,6,4,3,1,11,15.4000,12.8333,7.0000,2.2000,2.1667,1.8333,0.3636,0.6667,1.2000,0.5000,0.1667,0.0909,1.8333,1.0000,3
37.txt,10,95,55,74,53,141,73,97,71,0.69,0.73,0.58,0.53,5.26,1.62,95,34,41.20,42.20,0.67,0.77,5.66,8.00,0.92,26.93,0.76,0.74,10.32,2.27,0.14,0.78,0.06,0.00,0.06,139,10,18,16,10,6,6,4,17,13.9000,13.9000,8.6875,1.6000,1.8000,1.6000,0.3750,0.6000,1.0000,0.6000,0.4000,0.2500,1.7000,1.0625,3
95.txt,18,179,87,128,82,301,126,172,114,0.57,0.66,0.49,0.63,19.61,3.13,179,42,42.70,41.10,0.59,0.81,7.30,10.32,0.91,27.22,0.74,0.80,31.04,3.94,0.23,0.68,0.06,0.03,0.09,295,18,36,29,16,11,9,6,32,16.3889,18.4375,10.1724,1.6111,2.2500,1.8125,0.3793,0.6875,0.8889,0.5625,0.3750,0.2069,2.0000,1.1034,3
157.txt,25,190,81,129,75,368,155,204,138,0.55,0.68,0.43,0.44,11.46,2.39,190,38,41.50,37.70,0.52,0.80,7.00,9.90,0.89,22.93,0.63,0.75,32.81,4.05,0.22,0.55,0.07,0.02,0.09,362,25,51,44,28,15,14,8,49,14.4800,12.9286,8.2273,1.7600,1.8214,1.5714,0.3409,0.5357,1.1200,0.5000,0.2857,0.1818,1.7500,1.1136,3
275.txt,19,154,79,112,74,268,118,163,111,0.61,0.68,0.51,0.60,16.20,2.85,154,45,41.70,39.70,0.57,0.81,6.65,9.41,0.90,24.50,0.69,0.73,24.20,3.48,0.20,0.60,0.11,0.04,0.15,263,19,33,29,18,9,7,6,37,13.8421,14.6111,9.0690,1.5263,1.8333,1.6111,0.3103,0.5000,0.9474,0.3889,0.3333,0.2069,2.0556,1.2759,3
10.txt,36,247,116,186,111,534,205,301,190,0.56,0.63,0.47,0.39,15.06,2.74,247,42,41.40,37.90,0.46,0.78,7.56,10.69,0.88,22.22,0.62,0.63,40.55,4.50,0.21,0.61,0.09,0.02,0.11,526,36,81,62,37,22,16,14,56,14.6111,14.2162,8.4839,1.7222,2.1892,1.6757,0.3548,0.5946,1.0278,0.4324,0.3784,0.2258,1.5135,0.9032,3
256.txt,36,194,89,129,85,395,182,217,165,0.55,0.76,0.46,0.54,18.35,3.03,194,35,40.80,36.80,0.49,0.75,6.90,9.76,0.88,21.83,0.59,0.59,21.73,3.30,0.17,0.55,0.07,0.04,0.11,389,36,57,56,40,14,14,3,37,10.8056,9.7250,6.9464,1.5556,1.4250,1.4000,0.2500,0.3500,1.1111,0.3500,0.0750,0.0536,0.9250,0.6607,3
307.txt,33,254,114,182,113,438,162,250,159,0.57,0.64,0.45,0.46,11.86,2.44,254,41,42.40,40.10,0.58,0.84,8.58,12.14,0.91,29.49,0.73,0.60,20.28,3.18,0.14,0.77,0.09,0.01,0.10,438,33,42,39,34,6,5,4,39,13.2727,12.8824,11.2308,1.1818,1.2353,1.1471,0.1538,0.1765,1.0303,0.1471,0.1176,0.1026,1.1471,1.0000,3
189.txt,6,62,25,40,24,92,32,59,31,0.64,0.53,0.40,0.56,5.56,1.67,62,39,38.70,37.10,0.67,0.78,4.57,6.46,0.91,22.50,0.68,0.72,9.39,2.17,0.22,0.68,0.10,0.03,0.14,92,6,15,10,6,4,3,4,12,15.3333,15.3333,9.2000,1.6667,2.5000,1.6667,0.4000,0.6667,1.0000,0.5000,0.6667,0.4000,2.0000,1.2000,3
6.txt,38,252,116,169,107,515,213,291,200,0.57,0.69,0.46,0.57,28.41,3.77,252,36,40.40,40.30,0.49,0.79,7.85,11.10,0.89,23.69,0.58,0.74,48.01,4.90,0.22,0.45,0.10,0.01,0.12,509,38,76,58,40,17,14,6,54,13.3947,12.7250,8.7759,1.5263,1.9000,1.4500,0.2931,0.4250,1.0526,0.3500,0.1500,0.1034,1.3500,0.9310,3
269.txt,16,139,61,93,57,208,76,118,72,0.57,0.61,0.44,0.61,11.65,2.41,139,40,43.40,42.40,0.67,0.84,6.82,9.64,0.92,30.70,0.79,0.81,20.16,3.18,0.21,0.77,0.09,0.03,0.12,206,16,23,18,15,2,2,3,22,12.8750,13.7333,11.4444,1.1250,1.5333,1.2000,0.1111,0.1333,0.9375,0.1333,0.2000,0.1667,1.4667,1.2222,3
169.txt,28,201,94,140,87,422,159,228,138,0.54,0.61,0.47,0.39,10.09,2.25,201,36,41.50,38.30,0.48,0.75,6.92,9.78,0.88,21.40,0.61,0.61,25.09,3.54,0.18,0.61,0.05,0.01,0.07,412,28,62,44,29,14,12,10,41,14.7143,14.2069,9.3636,1.5714,2.1379,1.5172,0.3182,0.4828,1.0357,0.4138,0.3448,0.2273,1.4138,0.9318,3
166.txt,28,224,106,156,102,462,181,269,173,0.58,0.64,0.47,0.37,13.36,2.58,224,39,41.30,39.50,0.48,0.81,7.37,10.42,0.88,22.58,0.58,0.53,26.81,3.66,0.19,0.57,0.07,0.01,0.09,458,28,72,63,30,28,14,9,54,16.3571,15.2667,7.2698,2.2500,2.4000,2.1000,0.4444,0.9333,1.0714,0.4667,0.3000,0.1429,1.8000,0.8571,3
240.txt,25,166,68,107,62,309,111,168,100,0.54,0.60,0.41,0.52,13.52,2.60,166,32,39.80,37.10,0.54,0.77,6.68,9.44,0.89,22.98,0.64,0.68,23.12,3.40,0.20,0.59,0.05,0.02,0.07,303,25,36,29,25,3,2,9,22,12.1200,12.1200,10.4483,1.1600,1.4400,1.1600,0.1034,0.1200,1.0000,0.0800,0.3600,0.3103,0.8800,0.7586,3
347.txt,19,140,64,97,58,240,96,137,88,0.57,0.64,0.46,0.45,9.38,2.17,140,36,40.50,39.70,0.58,0.75,6.39,9.04,0.90,24.20,0.71,0.68,21.79,3.30,0.23,0.68,0.09,0.01,0.10,238,19,36,28,19,8,8,8,27,12.5263,12.5263,8.5000,1.4737,1.8947,1.4737,0.2857,0.4211,1.0000,0.4211,0.4211,0.2857,1.4211,0.9643,3
306.txt,16,131,64,94,61,229,84,129,81,0.56,0.63,0.49,0.55,11.61,2.41,131,37,39.30,39.50,0.57,0.78,6.12,8.66,0.90,22.96,0.73,0.74,20.63,3.21,0.22,0.71,0.09,0.01,0.10,227,16,31,26,17,7,6,2,30,14.1875,13.3529,8.7308,1.6250,1.8235,1.5294,0.2692,0.4118,1.0625,0.3529,0.1176,0.0769,1.7647,1.1538,3
196.txt,28,193,91,139,85,361,159,216,148,0.60,0.69,0.47,0.38,9.94,2.23,193,37,42.30,40.30,0.53,0.79,7.18,10.16,0.89,24.05,0.64,0.68,31.12,3.94,0.21,0.61,0.09,0.02,0.11,355,28,51,36,28,6,6,8,39,12.6786,12.6786,9.8611,1.2857,1.8214,1.2857,0.1667,0.2143,1.0000,0.2143,0.2857,0.2222,1.3929,1.0833,3
271.txt,27,177,73,118,70,323,119,176,116,0.54,0.66,0.41,0.44,11.76,2.42,177,38,39.50,36.20,0.55,0.77,6.96,9.85,0.90,24.10,0.67,0.68,28.45,3.77,0.24,0.60,0.09,0.02,0.10,323,27,51,39,27,10,6,9,36,11.9630,11.9630,8.2821,1.4444,1.8889,1.4444,0.2564,0.3704,1.0000,0.2222,0.3333,0.2308,1.3333,0.9231,3
43.txt,6,84,30,62,30,130,36,79,36,0.61,0.46,0.36,0.19,0.96,0.69,84,40,39.60,38.30,0.65,0.76,5.21,7.37,0.91,23.56,0.78,0.65,11.12,2.36,0.22,0.88,0.13,0.00,0.13,130,6,22,12,8,4,3,5,14,21.6667,16.2500,10.8333,2.0000,2.7500,1.5000,0.3333,0.5000,1.3333,0.3750,0.6250,0.4167,1.7500,1.1667,3
470.txt,13,132,60,88,53,197,76,114,67,0.58,0.59,0.45,0.51,9.76,2.21,132,41,43.10,39.70,0.67,0.83,6.65,9.40,0.92,30.27,0.77,0.70,18.27,3.02,0.23,0.79,0.09,0.02,0.11,191,13,25,19,13,5,5,3,20,14.6923,14.6923,10.0526,1.4615,1.9231,1.4615,0.2632,0.3846,1.0000,0.3846,0.2308,0.1579,1.5385,1.0526,3
395.txt,27,234,101,167,95,414,142,227,128,0.55,0.56,0.43,0.51,12.76,2.53,234,45,42.10,42.80,0.57,0.84,8.13,11.50,0.91,27.64,0.74,0.76,27.94,3.74,0.16,0.72,0.09,0.04,0.13,408,27,42,38,27,9,7,11,53,15.1111,15.1111,10.7368,1.4074,1.5556,1.4074,0.2368,0.3333,1.0000,0.2593,0.4074,0.2895,1.9630,1.3947,3
161.txt,5,69,23,45,20,118,35,63,32,0.53,0.51,0.33,0.32,1.89,0.97,69,31,37.30,36.00,0.58,0.68,4.49,6.35,0.89,18.42,0.71,0.79,11.84,2.43,0.24,0.66,0.10,0.00,0.10,116,5,16,11,5,6,4,4,19,23.2000,23.2000,10.5455,2.2000,3.2000,2.2000,0.5455,1.2000,1.0000,0.8000,0.8000,0.3636,3.8000,1.7273,3
439.txt,12,71,24,44,22,116,36,58,32,0.50,0.55,0.34,0.44,3.06,1.24,71,33,36.30,34.20,0.61,0.68,4.66,6.59,0.90,19.99,0.76,0.88,12.25,2.47,0.24,0.66,0.09,0.03,0.12,112,12,18,13,11,3,2,2,9,9.3333,10.1818,8.6154,1.0833,1.6364,1.1818,0.2308,0.2727,0.9167,0.1818,0.1818,0.1538,0.8182,0.6923,3
