,Filename,TLC/D,ALCL, numsyl, avgchar,awl,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class_y,NP/S,VP/S,PP/S,NPlen,VPlen,PPlen,cli,fks
158,360.txt,18,3,1.53,4.65,0.0959,17,128,45,89,43,244,76,138,65,0.57,0.47,0.35,0.51,9.26,2.15,128,38,39.8,36.8,0.52,0.76,5.79,8.19,0.88,20.34,0.64,0.8,22.4,3.35,0.2,0.55,0.1,0.01,0.12,234,17,29,20,16,7,7,13,26,13.7647,14.625,11.7,1.1765,1.8125,1.25,0.35,0.4375,0.9412,0.4375,0.8125,0.65,1.625,1.3,4,3.76,2.0,1.06,2.02,1.62,1.0,12.489,41.288
159,288.txt,18,3,1.49,4.62,0.1429,12,112,41,73,38,202,59,108,54,0.53,0.5,0.37,0.31,3.12,1.25,112,39,41.4,40.8,0.55,0.77,5.57,7.88,0.89,20.75,0.68,0.72,16.53,2.88,0.21,0.63,0.1,0.01,0.11,198,12,31,19,14,7,7,10,14,16.5,14.1429,10.4211,1.5833,2.2143,1.3571,0.3684,0.5,1.1667,0.5,0.7143,0.5263,1.0,0.7368,4,4.29,2.57,1.07,1.68,1.72,1.0,12.049,43.831
160,175.txt,29,3,1.59,4.77,0.1065,21,165,68,125,64,323,93,178,85,0.55,0.48,0.41,0.39,8.17,2.02,165,37,40.8,40.5,0.51,0.79,6.49,9.18,0.88,21.58,0.7,0.7,26.74,3.66,0.21,0.67,0.12,0.02,0.14,320,21,43,25,20,7,6,8,33,15.2381,16.0,12.8,1.1905,2.15,1.25,0.28,0.35,0.9524,0.3,0.4,0.32,1.65,1.32,4,4.95,1.95,1.38,1.78,1.98,1.0,12.616,37.696
161,322.txt,32,4,1.52,4.72,0.0562,34,183,67,129,63,493,123,241,115,0.49,0.48,0.37,0.3,7.29,1.91,183,39,39.0,39.4,0.37,0.81,5.83,8.24,0.84,16.85,0.54,0.56,24.51,3.5,0.18,0.47,0.1,0.02,0.12,483,34,82,54,41,16,14,10,37,14.2059,11.7805,8.9444,1.5882,2.0,1.3171,0.2963,0.3902,1.2059,0.3415,0.2439,0.1852,0.9024,0.6852,4,4.53,2.35,0.97,1.6,2.01,1.0,13.028,41.217
162,140.txt,16,2,1.44,4.24,0.0856,13,117,40,82,35,209,50,108,43,0.52,0.4,0.34,0.3,3.03,1.23,117,32,39.7,38.3,0.56,0.74,5.72,8.09,0.89,21.36,0.76,0.82,22.09,3.32,0.25,0.72,0.1,0.01,0.11,206,13,31,21,15,9,7,9,20,15.8462,13.7333,9.8095,1.6154,2.0667,1.4,0.4286,0.6,1.1538,0.4667,0.6,0.4286,1.3333,0.9524,4,4.69,2.46,1.23,1.74,1.72,1.0,10.139,47.426
163,531.txt,49,4,1.66,5.04,0.0949,28,315,154,248,149,697,254,402,237,0.58,0.59,0.49,0.48,28.3,3.76,315,40,41.9,39.2,0.45,0.81,8.44,11.93,0.88,23.44,0.62,0.63,49.46,4.97,0.19,0.56,0.12,0.02,0.14,682,28,84,60,31,26,16,27,76,24.3571,22.0,11.3667,2.1429,2.7097,1.9355,0.4333,0.8387,1.1071,0.5161,0.871,0.45,2.4516,1.2667,4,8.36,3.29,2.46,1.87,1.8,1.0,14.055,29.948
164,136.txt,17,2,1.56,4.62,0.16,17,131,52,87,47,199,69,110,60,0.55,0.55,0.4,0.42,6.25,1.77,131,44,43.7,41.9,0.66,0.89,6.57,9.29,0.92,29.1,0.79,0.75,20.25,3.18,0.25,0.79,0.12,0.02,0.14,192,17,35,20,18,6,5,9,15,11.2941,10.6667,9.6,1.1765,1.9444,1.1111,0.3,0.3333,1.0588,0.2778,0.5,0.45,0.8333,0.75,4,3.38,2.13,0.75,1.74,1.79,1.0,12.03,37.29
165,555.txt,127,8,1.49,4.52,0.0864,123,489,235,399,229,1627,574,907,545,0.56,0.6,0.48,0.21,11.81,2.43,489,34,42.1,37.7,0.3,0.72,8.57,12.12,0.84,19.75,0.44,0.33,30.11,3.88,0.1,0.49,0.1,0.01,0.12,1603,123,241,165,130,34,28,51,191,13.0325,12.3308,9.7152,1.3415,1.8538,1.2692,0.2061,0.2615,1.0569,0.2154,0.3923,0.3091,1.4692,1.1576,4,4.17,1.88,1.29,1.82,1.71,1.0,12.18,41.858
166,533.txt,29,3,1.6,4.85,0.1682,23,210,90,168,87,373,125,222,118,0.6,0.53,0.43,0.49,16.25,2.85,210,33,40.5,39.1,0.56,0.77,7.69,10.87,0.9,26.51,0.76,0.78,40.36,4.49,0.23,0.75,0.11,0.0,0.11,367,23,52,31,23,8,7,13,46,15.9565,15.9565,11.8387,1.3478,2.2609,1.3478,0.2581,0.3478,1.0,0.3043,0.5652,0.4194,2.0,1.4839,4,5.0,2.29,1.63,1.8,1.62,1.05,14.0,33.156
167,281.txt,20,3,1.57,4.74,0.0798,18,148,66,106,60,268,95,154,83,0.57,0.54,0.45,0.43,6.92,1.86,148,34,41.0,42.7,0.55,0.8,6.39,9.04,0.89,22.86,0.69,0.7,18.27,3.02,0.17,0.66,0.13,0.0,0.13,258,18,28,20,17,5,4,10,34,14.3333,15.1765,12.9,1.1111,1.6471,1.1765,0.25,0.2941,0.9444,0.2353,0.5882,0.5,2.0,1.7,4,4.44,1.89,1.61,2.0,1.44,1.0,12.614,38.393
168,437.txt,29,3,1.6,4.76,0.0978,26,190,82,146,79,347,110,199,104,0.57,0.52,0.43,0.44,13.54,2.6,190,42,42.6,42.0,0.55,0.85,7.21,10.2,0.9,24.67,0.73,0.72,36.63,4.28,0.26,0.7,0.12,0.02,0.14,343,26,54,34,26,15,14,8,44,13.1923,13.1923,10.0882,1.3077,2.0769,1.3077,0.4412,0.5769,1.0,0.5385,0.3077,0.2353,1.6923,1.2941,4,4.15,2.12,1.65,1.93,1.58,1.07,13.636,32.556
169,168.txt,70,4,1.48,4.57,0.0908,56,376,180,296,174,958,287,481,270,0.5,0.56,0.48,0.35,24.26,3.48,376,39,42.3,40.8,0.39,0.81,8.59,12.15,0.86,21.88,0.62,0.49,47.54,4.88,0.2,0.71,0.13,0.02,0.15,946,56,165,125,75,46,34,21,74,16.8929,12.6133,7.568,2.2321,2.2,1.6667,0.368,0.6133,1.3393,0.4533,0.28,0.168,0.9867,0.592,4,6.8,3.36,1.07,1.43,1.56,1.05,11.83,45.439
170,435.txt,36,4,1.53,4.65,0.0992,30,221,88,165,82,412,127,232,113,0.56,0.49,0.4,0.47,14.06,2.65,221,35,42.5,40.7,0.54,0.79,7.7,10.89,0.9,25.28,0.71,0.73,34.52,4.15,0.2,0.68,0.11,0.02,0.13,404,30,66,39,28,16,11,14,42,13.4667,14.4286,10.359,1.3,2.3571,1.3929,0.4103,0.5714,0.9333,0.3929,0.5,0.359,1.5,1.0769,4,4.07,2.0,1.1,1.79,1.7,1.03,13.097,38.506
171,242.txt,10,2,1.59,4.71,0.1138,11,98,35,67,31,144,42,81,36,0.56,0.44,0.36,0.44,3.56,1.33,98,45,41.4,39.9,0.68,0.89,5.77,8.17,0.92,27.87,0.83,0.89,14.22,2.67,0.2,0.8,0.14,0.01,0.15,138,11,18,11,10,4,4,7,15,12.5455,13.8,12.5455,1.0,1.8,1.1,0.3636,0.4,0.9091,0.4,0.7,0.6364,1.5,1.3636,4,3.09,1.64,1.27,2.24,1.61,1.0,12.865,35.802
172,71.txt,26,5,1.66,4.93,0.2,18,164,70,116,66,411,133,223,116,0.54,0.52,0.43,0.37,8.86,2.1,164,38,37.9,38.2,0.4,0.78,5.72,8.09,0.85,17.12,0.52,0.62,24.62,3.51,0.18,0.46,0.06,0.01,0.08,397,18,51,29,18,12,7,28,45,22.0556,22.0556,13.6897,1.6111,2.8333,1.6111,0.4138,0.6667,1.0,0.3889,1.5556,0.9655,2.5,1.5517,4,7.89,3.11,2.68,1.73,1.51,1.0,13.176,32.678
173,365.txt,15,3,1.46,4.31,0.088,17,136,50,96,46,238,62,131,56,0.55,0.43,0.37,0.48,9.52,2.18,136,34,42.8,40.8,0.57,0.79,6.23,8.82,0.9,23.24,0.73,0.79,25.93,3.6,0.25,0.69,0.11,0.02,0.14,234,17,38,22,17,9,8,7,16,13.7647,13.7647,10.6364,1.2941,2.2353,1.2941,0.4091,0.5294,1.0,0.4706,0.4118,0.3182,0.9412,0.7273,4,3.65,2.41,0.94,1.97,1.78,1.0,10.945,45.232
174,487.txt,93,6,1.62,4.94,0.1201,73,502,266,412,258,1415,496,787,479,0.56,0.61,0.53,0.4,40.8,4.52,502,35,41.4,39.1,0.35,0.77,9.44,13.35,0.86,22.06,0.52,0.54,73.6,6.07,0.17,0.5,0.09,0.02,0.11,1406,73,196,134,75,64,38,50,147,19.2603,18.7467,10.4925,1.8356,2.6133,1.7867,0.4776,0.8533,1.0274,0.5067,0.6667,0.3731,1.96,1.097,4,6.32,2.66,1.92,2.02,1.84,1.0,13.727,34.441
175,224.txt,1,2,1.64,5.16,0.0247,2,90,57,72,55,105,63,78,61,0.74,0.78,0.63,0.0,0.0,0.0,90,45,44.7,46.0,0.86,0.92,6.21,8.78,0.97,61.02,0.92,1.0,2.0,1.0,0.03,0.92,0.01,0.0,0.01,100,2,2,2,2,0,0,2,10,50.0,50.0,50.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,5.0,4,15.5,2.0,4.0,2.35,1.25,1.0,13.28,20.964
176,486.txt,26,3,1.67,4.89,0.1788,15,185,92,142,89,331,124,192,117,0.58,0.61,0.5,0.5,15.0,2.74,185,38,43.3,41.0,0.56,0.82,7.19,10.17,0.9,25.13,0.74,0.8,38.4,4.38,0.25,0.7,0.11,0.03,0.14,325,15,47,23,16,10,6,14,30,21.6667,20.3125,14.1304,1.5333,2.9375,1.4375,0.4348,0.625,1.0667,0.375,0.875,0.6087,1.875,1.3043,4,6.8,3.2,2.2,2.02,2.13,1.0,13.301,30.637
177,72.txt,38,4,1.47,4.4,0.1308,31,225,92,172,85,454,136,258,125,0.57,0.48,0.41,0.33,7.56,1.94,225,34,41.2,40.1,0.5,0.77,7.47,10.56,0.89,23.16,0.67,0.66,30.23,3.89,0.18,0.69,0.1,0.01,0.12,445,31,58,32,31,9,9,23,47,14.3548,14.3548,13.9062,1.0323,1.871,1.0323,0.2812,0.2903,1.0,0.2903,0.7419,0.7188,1.5161,1.4688,4,4.8,2.13,1.47,1.82,1.61,1.02,10.884,47.515
178,102.txt,23,3,1.65,4.95,0.1298,14,157,74,117,68,237,91,142,80,0.6,0.56,0.47,0.44,7.11,1.89,157,42,43.8,40.2,0.66,0.85,7.21,10.2,0.92,31.53,0.82,0.78,21.78,3.3,0.2,0.84,0.11,0.01,0.12,231,14,26,16,13,5,4,10,23,16.5,17.7692,14.4375,1.1429,2.0,1.2308,0.3125,0.3846,0.9286,0.3077,0.7692,0.625,1.7692,1.4375,4,6.07,2.64,1.64,1.74,1.51,1.0,13.206,34.213
179,391.txt,12,2,1.53,4.66,0.104,13,123,42,88,40,188,53,109,49,0.58,0.45,0.34,0.34,3.78,1.38,123,44,42.6,41.3,0.65,0.88,6.34,8.97,0.92,28.07,0.81,0.81,21.12,3.25,0.24,0.8,0.11,0.04,0.15,184,13,27,16,12,8,7,4,17,14.1538,15.3333,11.5,1.2308,2.25,1.3333,0.5,0.6667,0.9231,0.5833,0.3333,0.25,1.4167,1.0625,4,4.46,2.23,1.31,1.95,1.62,1.0,12.48,41.164
180,273.txt,7,2,1.47,4.45,0.1458,9,76,31,52,28,109,38,65,33,0.6,0.51,0.41,0.41,2.88,1.2,76,43,41.8,39.8,0.7,0.8,5.15,7.28,0.92,26.51,0.8,0.88,13.24,2.57,0.23,0.76,0.14,0.0,0.14,105,9,16,9,9,3,3,6,8,11.6667,11.6667,11.6667,1.0,1.7778,1.0,0.3333,0.3333,1.0,0.3333,0.6667,0.6667,0.8889,0.8889,4,2.89,2.0,0.78,1.81,1.61,1.0,11.642,43.23
181,303.txt,18,8,1.49,4.58,0.101,26,108,43,76,40,691,206,316,185,0.46,0.59,0.4,0.12,1.7,0.92,108,35,31.2,35.8,0.16,0.72,2.91,4.11,0.72,10.0,0.24,0.21,5.01,1.58,0.08,0.25,0.04,0.0,0.04,671,26,99,36,25,12,11,8,52,25.8077,26.84,18.6389,1.3846,3.96,1.44,0.3333,0.48,0.9615,0.44,0.32,0.2222,2.08,1.4444,4,8.19,4.38,2.5,1.96,2.2,1.0,10.491,44.944
182,496.txt,25,4,1.57,4.63,0.1299,20,161,77,124,75,336,126,195,116,0.58,0.59,0.48,0.4,9.6,2.19,161,28,40.3,38.7,0.48,0.74,6.21,8.78,0.87,19.98,0.64,0.6,21.6,3.29,0.18,0.72,0.11,0.02,0.13,326,20,47,33,21,14,11,6,39,16.3,15.5238,9.8788,1.65,2.2381,1.5714,0.4242,0.6667,1.05,0.5238,0.2857,0.1818,1.8571,1.1818,4,4.95,2.21,1.58,1.88,1.88,1.03,12.345,36.738
183,420.txt,22,2,1.48,4.48,0.0584,19,160,55,117,50,297,72,159,62,0.54,0.39,0.34,0.43,9.0,2.12,160,41,39.8,42.5,0.54,0.82,6.56,9.28,0.89,22.76,0.74,0.73,26.45,3.64,0.23,0.72,0.13,0.03,0.16,287,19,42,27,19,10,7,5,37,15.1053,15.1053,10.6296,1.4211,2.2105,1.4211,0.3704,0.5263,1.0,0.3684,0.2632,0.1852,1.9474,1.3704,4,5.0,2.12,1.88,1.98,1.97,1.0,10.851,46.052
184,392.txt,24,4,1.49,4.62,0.0539,27,174,62,121,57,448,128,239,113,0.53,0.47,0.36,0.29,6.37,1.78,174,41,41.3,42.5,0.39,0.83,5.81,8.22,0.85,17.11,0.51,0.49,18.01,3.0,0.15,0.51,0.08,0.03,0.12,434,27,64,43,27,19,14,11,36,16.0741,16.0741,10.093,1.5926,2.3704,1.5926,0.4419,0.7037,1.0,0.5185,0.4074,0.2558,1.3333,0.8372,4,5.33,2.41,1.22,1.83,2.05,1.0,12.131,44.485
185,505.txt,25,3,1.65,4.84,0.1144,23,206,89,157,86,406,139,237,132,0.58,0.56,0.43,0.38,9.94,2.23,206,35,40.7,42.2,0.51,0.79,7.23,10.22,0.89,23.09,0.66,0.62,25.94,3.6,0.18,0.67,0.13,0.02,0.15,400,23,55,35,27,9,8,10,48,17.3913,14.8148,11.4286,1.5217,2.037,1.2963,0.2571,0.3333,1.1739,0.2963,0.3704,0.2857,1.7778,1.3714,4,5.52,2.39,2.04,1.94,2.04,1.04,13.474,32.967
186,547.txt,56,8,1.63,4.83,0.0619,46,351,166,279,161,916,338,517,324,0.56,0.63,0.47,0.31,16.66,2.89,351,38,41.9,39.9,0.38,0.8,8.2,11.6,0.86,21.06,0.54,0.46,36.57,4.28,0.15,0.54,0.12,0.03,0.15,906,46,114,77,50,28,24,34,117,19.6957,18.12,11.7662,1.6739,2.28,1.54,0.3636,0.56,1.087,0.48,0.68,0.4416,2.34,1.5195,4,5.98,2.55,2.32,1.98,1.87,1.0,13.256,33.698
187,408.txt,11,2,1.51,4.55,0.0828,12,113,37,76,34,175,49,97,42,0.55,0.43,0.33,0.39,4.32,1.47,113,41,42.0,42.7,0.65,0.8,6.04,8.54,0.92,26.49,0.78,0.86,20.57,3.21,0.25,0.73,0.1,0.02,0.12,167,12,27,18,11,10,6,3,17,13.9167,15.1818,9.2778,1.5,2.4545,1.6364,0.5556,0.9091,0.9167,0.5455,0.2727,0.1667,1.5455,0.9444,4,4.25,2.17,1.25,1.82,1.62,1.0,11.672,42.948
188,457.txt,65,4,1.53,4.63,0.0902,55,350,152,272,145,950,271,501,255,0.53,0.51,0.43,0.33,16.01,2.83,350,36,41.1,39.9,0.37,0.8,8.03,11.36,0.85,20.45,0.54,0.51,39.53,4.45,0.15,0.51,0.1,0.03,0.13,942,55,120,101,65,38,31,26,108,17.1273,14.4923,9.3267,1.8364,1.8462,1.5538,0.3762,0.5846,1.1818,0.4769,0.4,0.2574,1.6615,1.0693,4,5.7,2.39,1.66,1.72,2.04,1.02,12.268,41.72
189,186.txt,20,2,1.49,4.59,0.0884,12,119,41,83,38,206,55,110,50,0.53,0.45,0.34,0.34,4.11,1.43,119,37,40.8,38.2,0.58,0.79,5.86,8.29,0.9,22.47,0.75,0.74,19.31,3.11,0.24,0.73,0.12,0.0,0.12,202,12,31,18,13,8,7,9,24,16.8333,15.5385,11.2222,1.5,2.3846,1.3846,0.4444,0.6154,1.0833,0.5385,0.6923,0.5,1.8462,1.3333,4,5.0,2.58,1.25,1.95,1.84,1.0,11.329,47.233
190,390.txt,19,3,1.55,4.62,0.0981,17,159,50,113,44,284,67,152,59,0.54,0.39,0.31,0.29,3.76,1.37,159,37,40.9,39.4,0.56,0.82,6.67,9.43,0.9,23.89,0.74,0.73,24.2,3.48,0.22,0.72,0.13,0.02,0.15,280,17,40,24,17,9,7,4,33,16.4706,16.4706,11.6667,1.4118,2.3529,1.4118,0.375,0.5294,1.0,0.4118,0.2353,0.1667,1.9412,1.375,4,4.83,2.22,1.72,1.97,1.73,1.03,11.982,40.71
191,350.txt,0,0,1.57,4.29,0.1429,1,6,0,2,0,7,0,2,0,0.29,0.0,0.0,0.0,0.0,0.0,6,6,6.0,6.0,0.86,0.86,1.6,2.27,0.92,10.67,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,1,0,1,1,0,0,0,1,7.0,7.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,3.0,0.0,2.0,1.67,0.0,1.0,11.891,18.444
192,178.txt,26,3,1.46,4.57,0.1176,17,146,52,104,49,262,72,146,67,0.56,0.46,0.36,0.39,6.24,1.77,146,32,41.7,41.9,0.56,0.79,6.38,9.02,0.89,23.03,0.71,0.68,19.12,3.09,0.19,0.73,0.12,0.02,0.14,259,17,35,27,16,13,9,9,31,15.2353,16.1875,9.5926,1.5882,2.1875,1.6875,0.4815,0.8125,0.9412,0.5625,0.5625,0.3333,1.9375,1.1481,4,4.65,2.35,1.65,2.0,1.57,1.0,11.393,48.766
193,315.txt,39,3,1.63,4.88,0.1035,30,226,92,173,88,410,125,223,114,0.54,0.51,0.41,0.44,10.67,2.31,226,38,41.5,42.4,0.55,0.82,7.89,11.16,0.9,26.39,0.78,0.83,37.5,4.33,0.2,0.75,0.13,0.03,0.16,400,30,50,37,27,11,8,10,48,13.3333,14.8148,10.8108,1.2333,1.8519,1.3704,0.2973,0.4074,0.9,0.2963,0.3704,0.2703,1.7778,1.2973,4,4.59,1.69,1.66,1.76,1.78,1.0,14.636,28.429
194,205.txt,23,3,1.46,4.47,0.1245,29,173,62,128,56,312,89,177,80,0.57,0.45,0.36,0.3,5.73,1.69,173,44,43.2,40.0,0.55,0.8,6.93,9.79,0.9,24.29,0.72,0.68,29.35,3.83,0.24,0.68,0.14,0.02,0.16,308,29,47,36,30,11,9,17,30,10.6207,10.2667,8.5556,1.2414,1.5667,1.2,0.3056,0.3667,1.0345,0.3,0.5667,0.4722,1.0,0.8333,4,3.64,2.11,1.0,1.81,1.49,1.04,12.254,40.661
195,167.txt,34,3,1.73,5.43,0.124,13,194,90,155,85,281,103,188,96,0.67,0.51,0.46,0.39,5.92,1.72,194,49,45.0,44.1,0.69,0.88,8.18,11.57,0.93,37.27,0.82,0.79,23.68,3.44,0.16,0.83,0.22,0.01,0.23,278,13,32,21,13,10,7,8,23,21.3846,21.3846,13.2381,1.6154,2.4615,1.6154,0.4762,0.7692,1.0,0.5385,0.6154,0.381,1.7692,1.0952,4,9.31,3.08,1.31,1.67,1.6,1.0,15.334,29.916
196,208.txt,22,3,1.56,4.78,0.1352,15,169,77,119,72,291,122,172,106,0.59,0.62,0.46,0.5,8.5,2.06,169,40,43.4,42.6,0.58,0.86,7.01,9.91,0.9,25.72,0.69,0.76,19.88,3.15,0.15,0.65,0.15,0.01,0.16,281,15,30,21,15,8,7,12,32,18.7333,18.7333,13.381,1.4,2.0,1.4,0.381,0.5333,1.0,0.4667,0.8,0.5714,2.1333,1.5238,4,4.87,2.27,1.87,2.34,1.59,1.0,11.91,42.816
197,139.txt,11,2,1.52,4.51,0.1042,12,102,35,67,31,163,45,89,39,0.55,0.44,0.34,0.34,3.45,1.31,102,42,42.1,41.1,0.63,0.82,5.65,7.99,0.91,24.04,0.75,0.79,18.24,3.02,0.26,0.7,0.13,0.01,0.15,158,12,25,16,13,6,6,9,15,13.1667,12.1538,9.875,1.3333,1.9231,1.2308,0.375,0.4615,1.0833,0.4615,0.6923,0.5625,1.1538,0.9375,4,3.83,2.33,0.92,1.61,1.71,1.0,11.884,40.934
198,464.txt,14,2,1.44,4.36,0.064,17,134,40,88,35,229,60,121,49,0.53,0.4,0.3,0.36,4.69,1.53,134,38,41.9,39.3,0.59,0.77,6.26,8.85,0.9,23.93,0.73,0.75,20.25,3.18,0.22,0.67,0.1,0.03,0.13,223,17,35,23,17,9,6,8,21,13.1176,13.1176,9.6957,1.3529,2.0588,1.3529,0.3913,0.5294,1.0,0.3529,0.4706,0.3478,1.2353,0.913,4,3.82,1.94,0.88,1.92,1.79,1.0,10.203,49.895
199,173.txt,24,3,1.53,4.68,0.0753,17,183,80,126,71,313,108,170,91,0.54,0.54,0.44,0.56,17.47,2.96,183,45,43.1,40.9,0.58,0.84,7.31,10.34,0.91,26.72,0.74,0.84,38.47,4.39,0.27,0.66,0.11,0.02,0.13,306,17,42,27,17,12,11,11,33,18.0,18.0,11.3333,1.5882,2.4706,1.5882,0.4444,0.7059,1.0,0.6471,0.6471,0.4074,1.9412,1.2222,4,5.41,2.82,1.94,1.85,1.58,1.03,11.928,42.712
200,244.txt,33,4,1.56,4.72,0.0678,19,203,95,149,93,378,125,197,122,0.52,0.62,0.47,0.67,22.22,3.33,203,39,39.3,38.5,0.54,0.78,7.38,10.44,0.9,24.61,0.76,0.78,29.47,3.84,0.19,0.68,0.15,0.02,0.17,375,19,38,26,19,6,4,18,48,19.7368,19.7368,14.4231,1.3684,2.0,1.3684,0.2308,0.3158,1.0,0.2105,0.9474,0.6923,2.5263,1.8462,4,7.26,2.26,3.16,1.78,1.58,1.0,12.916,38.654
201,330.txt,25,3,1.56,4.53,0.0982,24,193,75,142,70,363,104,188,92,0.52,0.49,0.39,0.46,11.86,2.44,193,39,41.3,40.0,0.53,0.81,7.16,10.13,0.89,23.89,0.76,0.74,30.95,3.93,0.22,0.73,0.13,0.04,0.17,355,24,49,35,23,15,12,10,45,14.7917,15.4348,10.1429,1.4583,2.1304,1.5217,0.4286,0.6522,0.9583,0.5217,0.4348,0.2857,1.9565,1.2857,4,4.16,2.0,1.32,1.99,1.8,1.0,11.449,39.153
202,97.txt,24,2,1.42,4.4,0.0987,17,151,56,107,50,274,81,151,70,0.55,0.46,0.37,0.37,5.49,1.66,151,34,41.3,43.0,0.55,0.78,6.45,9.12,0.89,22.96,0.71,0.66,17.78,2.98,0.18,0.68,0.13,0.01,0.14,268,17,37,23,18,6,4,10,25,15.7647,14.8889,11.6522,1.3529,2.0556,1.2778,0.2609,0.3333,1.0588,0.2222,0.5556,0.4348,1.3889,1.087,4,5.47,2.47,1.41,1.78,1.55,1.04,10.296,53.346
203,394.txt,5,2,1.5,4.44,0.1548,7,63,22,41,20,93,29,53,25,0.57,0.47,0.35,0.44,3.06,1.24,63,47,40.1,39.7,0.68,0.94,4.62,6.53,0.91,22.91,0.77,0.88,12.25,2.47,0.26,0.69,0.15,0.02,0.17,89,7,14,7,7,3,3,2,8,12.7143,12.7143,12.7143,1.0,2.0,1.0,0.4286,0.4286,1.0,0.4286,0.2857,0.2857,1.1429,1.1429,4,3.0,2.0,1.0,2.05,1.79,1.0,11.388,42.104
204,345.txt,11,2,1.49,4.45,0.1,12,114,37,81,35,186,49,101,43,0.54,0.43,0.32,0.46,6.04,1.74,114,39,41.2,41.4,0.61,0.82,5.91,8.36,0.91,24.23,0.8,0.86,20.57,3.21,0.24,0.73,0.17,0.02,0.19,180,12,23,15,12,6,5,3,20,15.0,15.0,12.0,1.25,1.9167,1.25,0.4,0.5,1.0,0.4167,0.25,0.2,1.6667,1.3333,4,4.0,1.83,1.67,2.15,2.0,1.0,10.967,46.319
205,234.txt,35,3,1.55,4.63,0.0938,25,266,135,203,128,471,169,265,159,0.56,0.6,0.51,0.59,27.61,3.72,266,35,42.3,41.5,0.56,0.77,8.67,12.26,0.91,28.79,0.77,0.78,48.05,4.9,0.23,0.73,0.12,0.03,0.16,465,25,63,41,29,15,12,17,44,18.6,16.0345,11.3415,1.64,2.1724,1.4138,0.3659,0.5172,1.16,0.4138,0.5862,0.4146,1.5172,1.0732,4,6.31,2.58,2.19,1.76,1.63,1.0,11.981,40.334
206,297.txt,16,2,1.45,4.2,0.0981,20,142,53,96,47,243,73,126,62,0.52,0.49,0.37,0.43,6.92,1.86,142,38,42.7,39.4,0.58,0.81,6.44,9.11,0.9,24.39,0.76,0.81,24.32,3.49,0.24,0.67,0.19,0.02,0.21,235,20,37,24,21,5,5,9,20,11.75,11.1905,9.7917,1.2,1.7619,1.1429,0.2083,0.2381,1.05,0.2381,0.4286,0.375,0.9524,0.8333,4,3.15,1.9,0.85,2.1,1.71,1.06,10.358,45.389
207,314.txt,23,3,1.61,4.67,0.0827,26,195,86,143,81,409,136,216,123,0.53,0.57,0.44,0.42,13.16,2.57,195,42,40.5,38.1,0.48,0.77,6.82,9.64,0.88,21.2,0.66,0.66,31.56,3.97,0.22,0.66,0.1,0.02,0.12,399,26,58,43,23,22,13,7,48,15.3462,17.3478,9.2791,1.6538,2.5217,1.8696,0.5116,0.9565,0.8846,0.5652,0.3043,0.1628,2.087,1.1163,4,4.89,2.19,1.44,1.84,1.88,1.0,12.688,34.027
208,88.txt,56,4,1.61,4.86,0.1302,27,346,160,262,154,903,322,478,302,0.53,0.63,0.46,0.38,21.99,3.32,346,45,42.2,37.5,0.38,0.79,8.14,11.51,0.86,20.97,0.55,0.58,51.77,5.09,0.19,0.5,0.06,0.02,0.09,885,27,135,73,59,34,25,20,71,32.7778,15.0,12.1233,2.7037,2.2881,1.2373,0.4658,0.5763,2.1852,0.4237,0.339,0.274,1.2034,0.9726,4,12.04,5.35,3.08,1.88,1.91,1.0,12.902,29.051
209,65.txt,30,3,1.53,4.62,0.1373,18,165,62,115,55,344,109,187,94,0.54,0.5,0.38,0.36,7.6,1.95,165,32,40.5,39.3,0.48,0.79,6.29,8.9,0.87,20.16,0.61,0.66,24.9,3.53,0.2,0.57,0.09,0.03,0.11,336,18,49,36,20,17,11,13,29,18.6667,16.8,9.3333,2.0,2.45,1.8,0.4722,0.85,1.1111,0.55,0.65,0.3611,1.45,0.8056,4,5.83,2.72,1.61,1.72,1.78,1.0,11.687,42.712
210,198.txt,21,2,1.48,4.55,0.0875,17,154,52,109,47,272,70,147,62,0.54,0.42,0.34,0.37,5.49,1.66,154,42,43.9,41.0,0.57,0.82,6.6,9.34,0.9,23.99,0.74,0.85,29.88,3.87,0.24,0.68,0.12,0.03,0.14,268,17,36,23,16,10,8,9,31,15.7647,16.75,11.6522,1.3529,2.25,1.4375,0.4348,0.625,0.9412,0.5,0.5625,0.3913,1.9375,1.3478,4,5.12,2.65,1.71,1.83,1.6,1.0,11.576,46.312
