,Filename,TLC/D,ALCL, numsyl, avgchar,awl,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class_y,NP/S,VP/S,PP/S,NPlen,VPlen,PPlen,cli,fks
158,280.txt,28,3,1.48,4.54,0.0285,20,170,65,112,58,309,108,173,99,0.56,0.57,0.38,0.27,3.27,1.28,170,39,42.4,40.6,0.55,0.8,6.84,9.67,0.9,23.89,0.65,0.68,20.45,3.2,0.17,0.63,0.09,0.02,0.12,303,20,42,37,23,14,10,5,29,15.15,13.1739,8.1892,1.85,1.8261,1.6087,0.3784,0.6087,1.15,0.4348,0.2174,0.1351,1.2609,0.7838,3,5.32,2.16,1.84,1.88,1.56,1.0,11.615,45.645
159,447.txt,30,4,1.67,4.86,0.0751,21,168,79,126,74,330,130,190,117,0.58,0.62,0.47,0.51,11.26,2.37,168,39,40.9,36.2,0.51,0.76,6.54,9.25,0.88,21.63,0.66,0.65,18.23,3.02,0.15,0.63,0.13,0.01,0.14,324,21,33,27,23,4,5,9,37,15.4286,14.087,12.0,1.2857,1.4348,1.1739,0.1481,0.1739,1.0952,0.2174,0.3913,0.3333,1.6087,1.3704,3,4.43,1.52,1.86,2.22,1.72,1.0,13.102,31.206
160,146.txt,20,4,1.52,4.75,0.0123,16,140,77,96,71,264,119,150,109,0.57,0.73,0.55,0.64,16.03,2.83,140,43,39.0,38.0,0.53,0.76,6.09,8.62,0.89,21.29,0.64,0.74,21.56,3.28,0.19,0.59,0.05,0.01,0.07,256,16,36,30,17,11,8,4,28,16.0,15.0588,8.5333,1.875,2.1176,1.7647,0.3667,0.6471,1.0625,0.4706,0.2353,0.1333,1.6471,0.9333,3,4.41,2.06,1.24,2.07,1.6,1.0,13.149,40.325
161,181.txt,19,3,1.43,4.47,0.0174,23,171,69,113,65,321,112,177,103,0.55,0.58,0.4,0.45,9.38,2.17,171,40,41.8,39.4,0.53,0.78,6.75,9.54,0.89,22.97,0.64,0.68,21.79,3.3,0.18,0.62,0.09,0.02,0.11,315,23,43,35,24,7,8,9,38,13.6957,13.125,9.0,1.5217,1.7917,1.4583,0.2,0.2917,1.0435,0.3333,0.375,0.2571,1.5833,1.0857,3,4.39,2.13,1.3,1.73,1.61,1.0,11.924,46.463
162,360.txt,15,2,1.5,4.67,0.0408,13,98,44,67,43,166,60,89,58,0.54,0.65,0.45,0.76,9.94,2.23,98,41,38.9,37.0,0.59,0.78,5.38,7.61,0.9,21.53,0.75,0.88,13.24,2.57,0.17,0.7,0.08,0.0,0.08,166,13,15,14,13,1,1,7,17,12.7692,12.7692,11.8571,1.0769,1.1538,1.0769,0.0714,0.0769,1.0,0.0769,0.5385,0.5,1.3077,1.2143,3,3.69,1.15,1.62,2.17,1.67,1.0,12.29,44.087
163,288.txt,15,2,1.64,4.61,0.0309,14,132,62,97,59,218,86,125,81,0.57,0.65,0.47,0.64,14.69,2.71,132,42,41.3,41.4,0.61,0.81,6.32,8.94,0.91,25.1,0.78,0.86,26.69,3.65,0.25,0.73,0.07,0.0,0.07,214,14,29,22,14,7,6,4,20,15.2857,15.2857,9.7273,1.5714,2.0714,1.5714,0.3182,0.5,1.0,0.4286,0.2857,0.1818,1.4286,0.9091,3,5.85,2.23,2.23,1.8,1.55,1.0,11.482,35.167
164,49.txt,9,2,1.42,4.08,0.1511,13,95,41,59,36,156,63,83,55,0.53,0.66,0.43,0.46,6.04,1.74,95,39,41.3,36.4,0.61,0.78,5.38,7.61,0.9,22.33,0.71,0.64,11.57,2.41,0.22,0.78,0.1,0.02,0.12,152,13,25,17,13,3,3,2,12,11.6923,11.6923,8.9412,1.3077,1.9231,1.3077,0.1765,0.2308,1.0,0.2308,0.1538,0.1176,0.9231,0.7059,3,3.92,1.77,1.31,1.73,1.83,1.0,8.879,48.302
165,175.txt,9,3,1.33,4.06,0.0071,11,94,40,60,37,158,60,79,53,0.5,0.67,0.43,0.53,10.53,2.29,94,39,40.3,39.4,0.59,0.77,5.29,7.48,0.9,21.43,0.76,0.71,19.18,3.1,0.34,0.76,0.13,0.01,0.14,152,11,31,23,11,10,7,2,12,13.8182,13.8182,6.6087,2.0909,2.8182,2.0909,0.4348,0.9091,1.0,0.6364,0.1818,0.087,1.0909,0.5217,3,4.45,2.27,1.0,1.55,2.12,1.0,8.966,55.837
166,322.txt,29,4,1.5,4.76,0.0528,21,177,86,135,79,322,132,199,120,0.62,0.6,0.49,0.36,5.36,1.64,177,39,40.8,41.3,0.55,0.8,6.97,9.86,0.9,24.2,0.68,0.64,17.36,2.95,0.14,0.72,0.11,0.03,0.14,320,21,40,30,22,7,5,13,48,15.2381,14.5455,10.6667,1.4286,1.8182,1.3636,0.2333,0.3182,1.0476,0.2273,0.5909,0.4333,2.1818,1.6,3,4.45,2.05,1.55,2.13,1.59,1.03,12.548,44.866
167,140.txt,26,4,1.53,4.61,0.003,24,188,80,117,75,380,161,201,141,0.53,0.7,0.43,0.47,14.56,2.7,188,38,40.8,39.8,0.49,0.78,6.82,9.64,0.88,21.78,0.58,0.62,25.47,3.57,0.2,0.54,0.05,0.0,0.06,372,24,55,48,24,21,14,5,39,15.5,15.5,7.75,2.0,2.2917,2.0,0.4375,0.875,1.0,0.5833,0.2083,0.1042,1.625,0.8125,3,6.22,2.61,1.52,1.71,1.57,1.0,11.416,43.514
168,136.txt,11,3,1.61,4.79,0.0129,12,100,38,62,38,175,68,104,68,0.59,0.65,0.38,0.42,5.45,1.65,100,39,41.5,40.5,0.57,0.81,5.35,7.56,0.89,20.7,0.6,0.61,11.65,2.41,0.18,0.55,0.07,0.02,0.09,175,12,24,20,12,8,7,3,19,14.5833,14.5833,8.75,1.6667,2.0,1.6667,0.4,0.6667,1.0,0.5833,0.25,0.15,1.5833,0.95,3,6.09,2.18,1.55,1.72,1.63,1.0,11.66,38.5
169,281.txt,23,3,1.48,4.63,0.0185,23,181,80,129,78,297,109,179,107,0.6,0.6,0.44,0.38,8.34,2.04,181,37,42.3,40.0,0.61,0.82,7.43,10.5,0.91,28.43,0.72,0.66,24.9,3.53,0.21,0.71,0.09,0.02,0.12,296,23,50,39,26,13,11,8,31,12.8696,11.3846,7.5897,1.6957,1.9231,1.5,0.3333,0.5,1.1304,0.4231,0.3077,0.2051,1.1923,0.7949,3,4.77,2.18,1.23,1.71,1.79,1.0,13.04,40.968
170,437.txt,13,3,1.58,4.42,0.0077,10,90,36,61,33,145,45,82,42,0.57,0.51,0.4,0.64,10.24,2.26,90,37,37.8,37.1,0.62,0.75,5.28,7.47,0.9,22.55,0.74,0.8,16.0,2.83,0.24,0.66,0.1,0.02,0.12,143,10,16,13,11,2,1,3,19,14.3,13.0,11.0,1.3,1.4545,1.1818,0.1538,0.1818,1.1,0.0909,0.2727,0.2308,1.7273,1.4615,3,4.5,1.7,2.0,2.09,1.88,1.0,11.259,35.763
171,168.txt,5,2,1.52,4.32,0.0,6,64,26,42,22,90,31,48,27,0.53,0.56,0.41,0.45,2.27,1.07,64,39,39.4,39.4,0.71,0.78,4.77,6.75,0.92,25.79,0.88,0.82,7.36,1.92,0.19,0.87,0.1,0.02,0.12,86,6,10,9,7,1,1,2,10,14.3333,12.2857,9.5556,1.5,1.4286,1.2857,0.1111,0.1429,1.1667,0.1429,0.2857,0.2222,1.4286,1.1111,3,6.2,2.2,2.8,2.03,1.36,1.0,10.209,43.718
172,435.txt,39,4,1.52,4.7,0.0678,44,306,155,219,149,588,245,314,220,0.53,0.7,0.51,0.49,24.01,3.46,306,45,42.1,43.2,0.52,0.86,8.92,12.62,0.9,27.04,0.7,0.67,44.89,4.74,0.21,0.67,0.08,0.03,0.1,573,44,81,70,45,19,17,12,46,13.0227,12.7333,8.1857,1.5909,1.8,1.5556,0.2714,0.4222,1.0227,0.3778,0.2667,0.1714,1.0222,0.6571,3,4.21,1.95,1.26,1.87,1.71,1.02,12.497,42.01
173,242.txt,19,4,1.49,4.35,0.0325,26,154,71,108,67,334,135,194,126,0.58,0.65,0.46,0.44,13.24,2.57,154,38,37.6,35.6,0.46,0.72,5.96,8.43,0.87,18.94,0.56,0.54,20.13,3.17,0.19,0.53,0.06,0.02,0.07,329,26,48,43,25,17,14,5,38,12.6538,13.16,7.6512,1.6538,1.92,1.72,0.3953,0.68,0.9615,0.56,0.2,0.1163,1.52,0.8837,3,4.96,2.08,1.54,1.77,1.41,1.0,10.884,42.835
174,71.txt,25,5,1.49,4.68,0.0153,24,184,74,117,68,360,133,201,125,0.56,0.62,0.4,0.35,7.35,1.92,184,37,41.3,41.6,0.51,0.81,6.86,9.7,0.89,22.42,0.58,0.62,22.82,3.38,0.18,0.51,0.08,0.01,0.09,356,24,56,48,24,21,12,6,38,14.8333,14.8333,7.4167,2.0,2.3333,2.0,0.4375,0.875,1.0,0.5,0.25,0.125,1.5833,0.7917,3,5.71,2.29,1.67,1.74,1.56,1.0,12.576,43.443
175,365.txt,46,5,1.4,4.4,0.0436,46,289,132,217,124,602,221,333,204,0.55,0.61,0.46,0.4,16.96,2.91,289,38,41.9,41.2,0.48,0.82,8.33,11.78,0.89,24.24,0.65,0.62,40.62,4.51,0.2,0.63,0.08,0.04,0.13,590,46,100,74,48,25,21,16,53,12.8261,12.2917,7.973,1.6087,2.0833,1.5417,0.3378,0.5208,1.0435,0.4375,0.3333,0.2162,1.1042,0.7162,3,4.56,2.13,1.16,1.7,1.61,1.0,11.223,50.46
176,487.txt,22,4,1.59,4.67,0.0341,17,179,89,123,85,287,116,156,109,0.54,0.7,0.5,0.63,16.49,2.87,179,39,42.0,41.6,0.62,0.82,7.47,10.57,0.92,29.47,0.79,0.83,28.2,3.75,0.22,0.72,0.17,0.04,0.21,283,17,37,32,19,13,8,8,40,16.6471,14.8947,8.8438,1.8824,1.9474,1.6842,0.4062,0.6842,1.1176,0.4211,0.4211,0.25,2.1053,1.25,3,5.94,2.13,2.25,1.92,1.24,1.0,12.155,38.951
177,486.txt,29,3,1.74,4.94,0.0188,22,143,62,102,60,294,116,177,113,0.6,0.64,0.43,0.43,7.71,1.96,143,45,41.3,37.5,0.49,0.79,5.9,8.34,0.87,19.46,0.58,0.71,21.43,3.27,0.17,0.55,0.08,0.01,0.09,294,22,37,34,22,12,11,7,35,13.3636,13.3636,8.6471,1.5455,1.6818,1.5455,0.3529,0.5455,1.0,0.5,0.3182,0.2059,1.5909,1.0294,3,3.82,1.55,1.23,2.18,1.65,1.0,14.102,23.297
178,72.txt,23,4,1.48,4.49,0.0194,26,191,90,148,87,388,140,215,137,0.55,0.64,0.47,0.51,16.75,2.89,191,39,38.0,36.5,0.49,0.72,6.86,9.7,0.88,21.77,0.69,0.72,33.98,4.12,0.22,0.62,0.11,0.03,0.14,386,26,43,34,26,8,6,14,41,14.8462,14.8462,11.3529,1.3077,1.6538,1.3077,0.2353,0.3077,1.0,0.2308,0.5385,0.4118,1.5769,1.2059,3,5.0,1.92,2.04,2.04,1.63,1.0,11.602,44.432
179,102.txt,13,3,1.51,4.68,0.0329,12,99,51,67,47,165,76,93,70,0.56,0.75,0.52,0.79,17.29,2.94,99,38,37.9,36.8,0.6,0.73,5.45,7.71,0.9,22.16,0.72,0.89,22.32,3.34,0.27,0.62,0.09,0.02,0.11,163,12,24,19,12,7,5,2,22,13.5833,13.5833,8.5789,1.5833,2.0,1.5833,0.3684,0.5833,1.0,0.4167,0.1667,0.1053,1.8333,1.1579,3,4.33,1.75,1.42,2.13,1.52,1.0,12.124,43.924
180,391.txt,12,2,1.69,5.01,0.0577,7,86,33,61,31,116,38,73,36,0.63,0.49,0.38,0.56,5.56,1.67,86,40,43.5,42.9,0.74,0.87,5.65,7.98,0.94,32.79,0.84,0.83,12.5,2.5,0.21,0.86,0.11,0.03,0.14,114,7,14,10,8,1,1,4,16,16.2857,14.25,11.4,1.4286,1.75,1.25,0.1,0.125,1.1429,0.125,0.5,0.4,2.0,1.6,3,6.17,2.33,1.67,2.11,1.57,1.1,13.894,28.56
181,273.txt,34,3,1.61,4.78,0.053,33,178,92,131,88,356,159,211,152,0.59,0.72,0.52,0.73,31.34,3.96,178,43,39.3,36.5,0.5,0.74,6.67,9.43,0.88,21.63,0.62,0.81,39.05,4.42,0.23,0.5,0.08,0.02,0.1,352,33,45,42,34,7,7,9,47,10.6667,10.3529,8.381,1.2727,1.3235,1.2353,0.1667,0.2059,1.0303,0.2059,0.2647,0.2143,1.3824,1.119,3,3.79,1.48,1.27,1.82,1.31,1.0,13.948,29.163
182,303.txt,21,5,1.41,4.39,0.0281,25,156,45,104,42,283,74,161,67,0.57,0.42,0.29,0.26,3.06,1.24,156,42,40.8,39.6,0.55,0.84,6.56,9.27,0.89,23.24,0.65,0.66,20.45,3.2,0.19,0.61,0.09,0.02,0.12,277,25,45,40,25,14,9,4,38,11.08,11.08,6.925,1.6,1.8,1.6,0.35,0.56,1.0,0.36,0.16,0.1,1.52,0.95,3,4.4,1.76,1.2,1.68,1.61,1.0,11.205,46.87
183,496.txt,25,3,1.65,4.89,0.0601,25,199,99,149,95,373,151,212,142,0.57,0.67,0.5,0.56,18.46,3.04,199,44,40.6,40.5,0.53,0.83,7.29,10.3,0.89,24.24,0.7,0.76,34.32,4.14,0.21,0.65,0.09,0.02,0.11,369,25,47,35,24,10,9,12,42,14.76,15.375,10.5429,1.4,1.9583,1.4583,0.2857,0.4167,0.96,0.375,0.5,0.3429,1.75,1.2,3,4.88,2.0,1.84,2.06,1.66,1.0,13.205,34.171
184,420.txt,47,4,1.54,4.84,0.0445,42,305,158,234,151,614,253,364,239,0.59,0.66,0.52,0.56,25.8,3.59,305,40,41.6,40.6,0.5,0.8,8.7,12.31,0.89,25.58,0.64,0.72,42.45,4.61,0.16,0.59,0.09,0.03,0.12,608,42,66,57,43,11,10,12,70,14.4762,14.1395,10.6667,1.3571,1.5349,1.3256,0.193,0.2558,1.0238,0.2326,0.2791,0.2105,1.6279,1.2281,3,4.66,1.66,1.63,2.13,1.54,1.0,13.2,41.623
185,392.txt,8,2,1.67,5.24,0.0755,8,80,38,51,32,115,47,66,41,0.57,0.62,0.47,0.68,8.89,2.11,80,39,41.2,39.0,0.7,0.8,5.28,7.46,0.92,26.94,0.77,1.0,19.0,3.08,0.29,0.66,0.08,0.0,0.08,113,8,16,12,8,3,3,4,13,14.125,14.125,9.4167,1.5,2.0,1.5,0.25,0.375,1.0,0.375,0.5,0.3333,1.625,1.0833,3,4.38,2.0,1.5,2.09,1.44,1.0,15.823,27.168
186,17.txt,3,2,1.37,4.26,0.0115,4,63,23,39,20,92,28,52,25,0.57,0.48,0.37,0.31,1.23,0.78,63,39,39.6,41.1,0.68,0.78,4.64,6.57,0.92,23.45,0.75,0.69,6.23,1.77,0.17,0.76,0.08,0.0,0.08,90,4,11,8,5,4,2,3,5,22.5,18.0,11.25,2.0,2.2,1.6,0.5,0.8,1.25,0.4,0.6,0.375,1.0,0.625,3,6.5,3.5,1.75,2.15,1.5,1.0,9.54,54.785
187,408.txt,15,2,1.46,4.54,0.0221,19,148,61,104,57,251,95,142,85,0.57,0.6,0.41,0.61,13.92,2.64,148,38,40.5,37.8,0.59,0.78,6.61,9.34,0.9,25.1,0.73,0.76,22.13,3.33,0.2,0.67,0.12,0.01,0.13,243,19,34,30,19,10,7,5,29,12.7895,12.7895,8.1,1.5789,1.7895,1.5789,0.3333,0.5263,1.0,0.3684,0.2632,0.1667,1.5263,0.9667,3,4.16,1.79,1.26,1.87,1.38,1.04,11.856,46.864
188,457.txt,63,4,1.58,4.75,0.0365,50,309,147,230,142,725,284,410,271,0.57,0.66,0.48,0.45,23.61,3.44,309,39,42.7,38.6,0.43,0.77,8.11,11.48,0.87,22.09,0.56,0.59,41.18,4.54,0.17,0.54,0.06,0.01,0.08,717,50,100,74,54,18,15,16,69,14.34,13.2778,9.6892,1.48,1.8519,1.3704,0.2432,0.3333,1.08,0.2778,0.2963,0.2162,1.2778,0.9324,3,4.92,1.84,1.73,1.94,1.6,1.0,12.67,38.604
189,186.txt,6,3,1.48,4.46,0.2018,10,90,40,58,37,121,47,65,43,0.54,0.66,0.44,0.61,6.72,1.83,90,36,42.6,39.9,0.74,0.79,5.79,8.18,0.94,33.75,0.89,0.83,12.5,2.5,0.23,0.92,0.11,0.03,0.14,118,10,18,11,10,2,2,2,11,11.8,11.8,10.7273,1.1,1.8,1.1,0.1818,0.2,1.0,0.2,0.2,0.1818,1.1,1.0,3,4.1,1.5,1.4,1.95,1.53,1.0,11.49,42.243
190,390.txt,34,5,1.43,4.47,0.0791,30,261,121,192,116,495,195,274,173,0.55,0.63,0.46,0.52,19.28,3.1,261,45,41.5,41.0,0.53,0.83,8.3,11.73,0.9,26.12,0.7,0.76,41.07,4.53,0.2,0.64,0.12,0.02,0.14,487,30,64,46,31,12,9,7,61,16.2333,15.7097,10.587,1.5333,2.0645,1.4839,0.2609,0.3871,1.0333,0.2903,0.2258,0.1522,1.9677,1.3261,3,5.24,2.17,1.72,2.06,1.73,1.0,10.779,50.692
191,350.txt,15,3,1.7,5.17,0.016,17,140,63,101,60,211,85,129,79,0.61,0.61,0.45,0.56,10.12,2.25,140,40,41.6,42.2,0.66,0.83,6.82,9.64,0.92,30.32,0.78,0.88,24.5,3.5,0.22,0.73,0.11,0.04,0.15,209,17,29,22,16,5,5,7,25,12.2941,13.0625,9.5,1.2941,1.8125,1.375,0.2273,0.3125,0.9412,0.3125,0.4375,0.3182,1.5625,1.1364,3,3.41,1.65,1.06,2.22,1.54,1.0,15.654,22.675
192,48.txt,10,2,1.48,4.43,0.1348,11,104,41,69,38,154,52,84,47,0.55,0.56,0.39,0.55,6.55,1.81,104,43,41.5,42.0,0.68,0.84,5.93,8.38,0.92,28.07,0.82,0.86,16.41,2.86,0.23,0.82,0.13,0.04,0.17,150,11,21,16,11,4,3,2,18,13.6364,13.6364,9.375,1.4545,1.9091,1.4545,0.25,0.3636,1.0,0.2727,0.1818,0.125,1.6364,1.125,3,4.45,1.64,1.55,1.84,1.83,1.0,10.857,46.558
193,178.txt,46,3,1.66,5.1,0.0338,32,281,160,215,157,522,231,307,221,0.59,0.72,0.57,0.63,24.53,3.5,281,42,42.2,40.8,0.54,0.81,8.7,12.3,0.9,27.46,0.7,0.76,35.63,4.22,0.15,0.67,0.07,0.02,0.09,514,32,55,46,31,14,11,13,68,16.0625,16.5806,11.1739,1.4375,1.7742,1.4839,0.3043,0.4516,0.9688,0.3548,0.4194,0.2826,2.1935,1.4783,3,5.48,1.94,2.32,1.96,1.52,1.0,14.201,32.501
194,315.txt,22,3,1.47,4.42,0.0576,24,173,85,119,78,324,137,178,123,0.55,0.69,0.49,0.48,14.52,2.69,173,42,39.3,41.3,0.53,0.8,6.8,9.61,0.89,23.13,0.67,0.69,29.82,3.86,0.24,0.62,0.07,0.02,0.08,316,24,50,34,24,8,7,5,28,13.1667,13.1667,9.2941,1.4167,2.0833,1.4167,0.2353,0.3333,1.0,0.2917,0.2083,0.1471,1.1667,0.8235,3,4.57,1.96,1.39,1.8,2.07,1.0,11.212,44.969
195,205.txt,9,4,1.57,4.78,0.0,13,109,42,65,41,165,55,89,54,0.54,0.61,0.39,0.4,4.0,1.41,109,39,42.2,38.6,0.66,0.79,6.0,8.49,0.92,27.31,0.73,0.6,9.0,2.12,0.17,0.75,0.07,0.01,0.08,165,13,20,19,15,4,3,3,18,12.6923,11.0,8.6842,1.4615,1.3333,1.2667,0.2105,0.2667,1.1538,0.2,0.2,0.1579,1.2,0.9474,3,5.08,1.92,2.0,1.69,1.48,1.0,12.881,38.624
196,167.txt,43,4,1.58,4.95,0.0229,29,242,117,183,109,480,196,294,183,0.61,0.62,0.48,0.41,11.36,2.38,242,42,42.8,40.5,0.5,0.84,7.81,11.05,0.89,24.17,0.62,0.65,29.35,3.83,0.15,0.63,0.09,0.02,0.11,472,29,57,48,28,16,15,9,59,16.2759,16.8571,9.8333,1.6552,2.0357,1.7143,0.3333,0.5714,0.9655,0.5357,0.3214,0.1875,2.1071,1.2292,3,5.37,2.13,1.77,1.94,1.61,1.0,14.33,37.193
197,208.txt,22,3,1.49,4.6,0.0167,22,142,69,100,63,269,118,156,105,0.58,0.67,0.49,0.43,9.0,2.12,142,40,40.1,39.3,0.53,0.78,6.12,8.66,0.89,21.28,0.64,0.78,29.47,3.84,0.24,0.57,0.05,0.03,0.08,263,22,49,37,24,11,8,5,21,11.9545,10.9583,7.1081,1.6818,2.0417,1.5417,0.2973,0.4583,1.0909,0.3333,0.2083,0.1351,0.875,0.5676,3,4.67,2.1,0.71,1.71,1.77,1.0,12.421,41.195
198,139.txt,12,3,1.49,4.62,0.0,16,125,58,81,54,197,88,108,80,0.55,0.74,0.46,0.52,13.52,2.6,125,34,40.3,41.6,0.63,0.79,6.3,8.91,0.91,26.65,0.75,0.64,20.48,3.2,0.3,0.83,0.03,0.03,0.06,191,16,43,30,18,8,8,4,13,11.9375,10.6111,6.3667,1.875,2.3889,1.6667,0.2667,0.4444,1.125,0.4444,0.2222,0.1333,0.7222,0.4333,3,5.2,1.8,1.53,1.53,1.59,1.0,12.792,41.674
199,464.txt,19,2,1.68,5.5,0.0781,7,96,52,77,52,139,63,100,63,0.72,0.63,0.54,0.35,2.78,1.18,96,41,43.2,40.1,0.69,0.8,5.76,8.14,0.92,28.57,0.77,0.7,11.13,2.36,0.16,0.86,0.08,0.0,0.08,139,7,18,11,8,3,3,7,17,19.8571,17.375,12.6364,1.5714,2.25,1.375,0.2727,0.375,1.1429,0.375,0.875,0.6364,2.125,1.5455,3,8.86,3.0,1.14,1.65,1.14,1.0,16.236,31.234
200,173.txt,41,3,1.48,4.42,0.0315,34,269,126,196,122,503,171,275,165,0.55,0.6,0.47,0.57,23.84,3.45,269,35,43.3,40.0,0.53,0.8,8.48,11.99,0.9,26.85,0.71,0.7,36.54,4.27,0.19,0.73,0.08,0.02,0.11,499,34,59,54,35,19,14,4,57,14.6765,14.2571,9.2407,1.5882,1.6857,1.5429,0.3519,0.5429,1.0294,0.4,0.1143,0.0741,1.6286,1.0556,3,4.85,2.03,1.53,2.04,1.62,1.0,10.43,47.476
201,244.txt,26,9,1.53,4.64,0.0705,34,216,92,149,88,453,172,246,161,0.54,0.65,0.43,0.45,14.72,2.71,216,39,39.8,39.8,0.48,0.77,7.18,10.15,0.88,21.93,0.61,0.61,27.36,3.7,0.18,0.57,0.08,0.03,0.11,447,34,61,48,36,10,9,9,42,13.1471,12.4167,9.3125,1.4118,1.6944,1.3333,0.2083,0.2778,1.0588,0.25,0.25,0.1875,1.1667,0.875,3,4.32,1.74,1.71,1.99,1.76,1.03,11.634,42.662
202,330.txt,7,3,1.34,4.09,0.0952,11,86,26,53,23,133,33,64,30,0.48,0.47,0.3,0.32,2.56,1.13,86,38,40.5,39.4,0.65,0.75,5.27,7.46,0.91,23.82,0.83,0.84,17.64,2.97,0.33,0.81,0.06,0.03,0.09,131,11,23,16,12,5,4,4,12,11.9091,10.9167,8.1875,1.4545,1.9167,1.3333,0.3125,0.4167,1.0909,0.3333,0.3333,0.25,1.0,0.75,3,4.27,2.45,1.09,1.68,1.26,1.0,9.229,54.885
203,97.txt,7,2,1.54,4.8,0.0093,7,87,45,60,42,119,60,72,53,0.61,0.74,0.52,0.76,12.19,2.47,87,43,43.4,42.9,0.73,0.86,5.64,7.98,0.93,31.67,0.83,0.86,15.43,2.78,0.25,0.8,0.08,0.04,0.12,113,7,17,16,7,8,6,3,16,16.1429,16.1429,7.0625,2.2857,2.4286,2.2857,0.5,1.1429,1.0,0.8571,0.4286,0.1875,2.2857,1.0,3,5.57,2.71,1.71,1.69,1.53,1.0,13.058,42.226
204,394.txt,32,4,1.47,4.52,0.0663,25,233,113,167,106,410,149,229,135,0.56,0.59,0.48,0.49,14.75,2.72,233,42,43.9,41.2,0.57,0.81,8.14,11.51,0.91,27.82,0.73,0.74,33.2,4.07,0.2,0.67,0.12,0.02,0.14,400,25,52,43,24,16,10,6,45,16.0,16.6667,9.3023,1.72,2.1667,1.7917,0.3721,0.6667,0.96,0.4167,0.25,0.1395,1.875,1.0465,3,6.08,2.2,1.92,1.89,1.49,1.04,11.134,48.378
205,25.txt,17,3,1.51,4.71,0.0,17,143,60,96,56,262,99,149,91,0.57,0.61,0.42,0.33,4.67,1.53,143,34,41.2,42.2,0.55,0.82,6.25,8.83,0.89,22.24,0.64,0.76,24.38,3.49,0.21,0.57,0.05,0.01,0.07,260,17,38,29,17,11,8,5,30,15.2941,15.2941,8.9655,1.7059,2.2353,1.7059,0.3793,0.6471,1.0,0.4706,0.2941,0.1724,1.7647,1.0345,3,5.12,2.12,1.53,1.98,1.81,1.0,12.611,42.662
206,345.txt,14,2,1.32,4.12,0.0625,10,108,45,64,39,160,65,78,52,0.49,0.67,0.42,0.56,7.84,1.98,108,41,42.2,41.3,0.68,0.84,6.04,8.54,0.92,28.46,0.82,0.88,19.36,3.11,0.28,0.77,0.09,0.03,0.12,156,10,24,18,11,6,5,3,17,15.6,14.1818,8.6667,1.8,2.1818,1.6364,0.3333,0.5455,1.1,0.4545,0.2727,0.1667,1.5455,0.9444,3,4.7,2.2,1.3,1.87,1.64,1.0,8.718,59.802
207,234.txt,22,4,1.41,4.34,0.1486,21,169,69,117,65,305,113,179,108,0.59,0.6,0.41,0.47,11.29,2.38,169,42,42.7,38.3,0.55,0.77,6.84,9.68,0.9,24.07,0.65,0.76,29.82,3.86,0.22,0.55,0.11,0.02,0.13,303,21,51,42,22,20,16,6,38,14.4286,13.7727,7.2143,2.0,2.3182,1.9091,0.4762,0.9091,1.0476,0.7273,0.2727,0.1429,1.7273,0.9048,3,5.14,2.29,1.19,1.94,1.48,1.0,10.646,50.976
208,297.txt,20,4,1.45,4.51,0.0856,29,142,62,97,61,280,98,155,96,0.55,0.62,0.44,0.4,6.72,1.83,142,35,39.2,36.0,0.51,0.74,6.0,8.49,0.88,20.31,0.63,0.58,14.53,2.7,0.16,0.61,0.1,0.03,0.13,280,29,41,38,31,7,7,8,22,9.6552,9.0323,7.3684,1.3103,1.3226,1.2258,0.1842,0.2258,1.069,0.2258,0.2581,0.2105,0.7097,0.5789,3,3.39,1.39,0.89,1.94,1.44,1.0,12.141,40.685
209,314.txt,17,3,1.44,4.46,0.0386,19,142,69,99,63,257,102,142,93,0.55,0.65,0.49,0.58,14.53,2.7,142,37,38.8,38.9,0.55,0.76,6.26,8.86,0.89,22.54,0.7,0.72,22.35,3.34,0.22,0.63,0.07,0.04,0.11,253,19,35,27,19,7,5,7,30,13.3158,13.3158,9.3704,1.4211,1.8421,1.4211,0.2593,0.3684,1.0,0.2632,0.3684,0.2593,1.5789,1.1111,3,4.67,1.83,2.0,1.93,1.42,1.03,10.949,48.604
210,88.txt,15,2,1.63,4.9,0.0396,15,141,68,103,67,225,76,125,75,0.56,0.6,0.48,0.8,22.4,3.35,141,38,40.7,40.1,0.63,0.82,6.65,9.4,0.91,27.26,0.82,0.97,33.03,4.06,0.27,0.73,0.12,0.01,0.13,225,15,30,23,15,9,4,6,28,15.0,15.0,9.7826,1.5333,2.0,1.5333,0.3913,0.6,1.0,0.2667,0.4,0.2609,1.8667,1.2174,3,4.43,2.0,2.07,2.11,1.64,1.0,13.33,34.753
