,Filename,TLC/D,ALCL, numsyl, avgchar,awl,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class_y,NP/S,VP/S,PP/S,NPlen,VPlen,PPlen,cli,fks
158,280.txt,5,2,1.43,4.31,0.1744,6,62,19,39,17,96,26,50,22,0.52,0.44,0.31,0.35,2.12,1.03,62,42,38.8,37.7,0.65,0.84,4.47,6.33,0.9,20.69,0.78,0.94,15.06,2.74,0.32,0.64,0.18,0.0,0.18,92,6,18,9,6,4,4,1,9,15.3333,15.3333,10.2222,1.5,3.0,1.5,0.4444,0.6667,1.0,0.6667,0.1667,0.1111,1.5,1.0,5,3.67,2.33,1.17,1.91,2.29,1.0,10.084,50.31
159,447.txt,9,2,1.37,4.11,0.1215,8,75,30,48,27,125,46,68,40,0.54,0.59,0.4,0.5,4.5,1.5,75,31,39.6,37.0,0.6,0.67,4.74,6.71,0.89,19.82,0.71,0.78,10.89,2.33,0.21,0.62,0.16,0.0,0.16,121,8,15,10,8,3,3,1,16,15.125,15.125,12.1,1.25,1.875,1.25,0.3,0.375,1.0,0.375,0.125,0.1,2.0,1.6,5,4.0,2.0,1.75,2.09,1.75,1.0,8.807,56.112
160,146.txt,9,2,1.43,4.37,0.0743,12,118,42,75,37,192,56,97,49,0.51,0.51,0.36,0.44,7.11,1.89,118,44,41.7,41.5,0.61,0.87,6.02,8.52,0.91,24.66,0.77,0.86,26.69,3.65,0.32,0.69,0.12,0.05,0.18,188,12,30,17,12,8,8,6,16,15.6667,15.6667,11.0588,1.4167,2.5,1.4167,0.4706,0.6667,1.0,0.6667,0.5,0.3529,1.3333,0.9412,5,4.83,2.58,1.42,1.88,1.84,1.0,10.833,49.126
161,181.txt,23,3,1.44,4.47,0.0461,32,207,78,146,71,445,133,227,102,0.51,0.45,0.38,0.32,7.45,1.93,207,31,40.2,39.4,0.47,0.76,6.94,9.81,0.87,21.1,0.64,0.63,28.52,3.78,0.2,0.62,0.15,0.03,0.18,406,32,59,40,30,11,9,15,40,12.6875,13.5333,10.15,1.25,1.9667,1.3333,0.275,0.3667,0.9375,0.3,0.5,0.375,1.3333,1.0,5,3.88,1.81,0.97,1.84,1.57,1.06,11.293,47.849
162,360.txt,12,4,1.58,4.62,0.0929,13,122,42,82,38,210,62,116,54,0.55,0.47,0.34,0.35,4.24,1.46,122,43,41.8,38.3,0.58,0.79,5.95,8.42,0.9,22.86,0.71,0.74,18.38,3.03,0.22,0.69,0.18,0.03,0.21,204,13,29,19,14,8,7,3,27,15.6923,14.5714,10.7368,1.4615,2.0714,1.3571,0.4211,0.5714,1.0769,0.5,0.2143,0.1579,1.9286,1.4211,5,4.15,2.38,1.23,2.28,1.77,1.06,10.704,41.941
163,288.txt,19,3,1.45,4.41,0.1304,15,153,59,107,55,259,86,141,79,0.54,0.56,0.39,0.37,5.49,1.66,153,36,42.8,41.0,0.59,0.77,6.72,9.51,0.91,25.48,0.76,0.83,28.2,3.75,0.24,0.68,0.15,0.0,0.15,255,15,33,20,14,7,5,9,25,17.0,18.2143,12.75,1.3333,2.3571,1.4286,0.35,0.5,0.9333,0.3571,0.6429,0.45,1.7857,1.25,5,5.07,2.36,1.64,1.9,1.82,1.0,10.568,49.556
164,49.txt,29,2,1.38,4.24,0.098,24,164,63,117,58,381,122,208,111,0.55,0.53,0.38,0.35,8.47,2.06,164,36,40.8,41.2,0.43,0.82,5.94,8.4,0.86,18.2,0.56,0.49,16.01,2.83,0.16,0.58,0.13,0.02,0.15,377,24,57,44,25,19,13,3,40,15.7083,15.08,8.5682,1.8333,2.28,1.76,0.4318,0.76,1.0417,0.52,0.12,0.0682,1.6,0.9091,5,5.21,2.29,1.33,1.71,2.05,1.0,9.59,55.31
165,175.txt,17,3,1.43,4.3,0.0564,22,196,76,143,71,366,115,194,106,0.53,0.55,0.39,0.41,13.93,2.64,196,36,42.2,42.7,0.54,0.81,7.24,10.25,0.89,24.23,0.74,0.67,37.78,4.35,0.29,0.76,0.12,0.04,0.15,362,22,66,45,33,17,17,8,31,16.4545,10.9697,8.0444,2.0455,2.0,1.3636,0.3778,0.5152,1.5,0.5152,0.2424,0.1778,0.9394,0.6889,5,5.23,2.73,1.27,1.64,1.73,1.0,10.632,48.208
166,322.txt,24,4,1.5,4.65,0.0855,28,168,64,113,61,407,132,207,121,0.51,0.58,0.38,0.33,6.67,1.83,168,37,38.8,36.0,0.41,0.71,5.89,8.33,0.85,17.72,0.55,0.55,18.15,3.01,0.16,0.52,0.12,0.01,0.13,397,28,58,47,31,16,15,8,52,14.1786,12.8065,8.4468,1.6786,1.871,1.5161,0.3404,0.5161,1.1071,0.4839,0.2581,0.1702,1.6774,1.1064,5,4.36,2.14,1.32,1.94,1.45,1.0,12.633,41.991
167,140.txt,23,2,1.34,4.34,0.1074,22,155,58,108,52,315,96,171,84,0.54,0.49,0.37,0.2,2.64,1.15,155,42,41.6,37.8,0.49,0.8,6.18,8.73,0.88,20.27,0.63,0.55,19.14,3.09,0.2,0.66,0.12,0.01,0.13,311,22,51,36,22,16,11,7,30,14.1364,14.1364,8.6389,1.6364,2.3182,1.6364,0.4444,0.7273,1.0,0.5,0.3182,0.1944,1.3636,0.8333,5,4.36,2.41,1.05,1.84,1.87,1.0,10.486,55.319
168,136.txt,18,3,1.42,4.3,0.0846,19,182,76,137,70,305,94,166,85,0.54,0.51,0.42,0.36,6.81,1.85,182,40,40.5,40.5,0.6,0.79,7.37,10.42,0.91,27.52,0.83,0.79,33.28,4.08,0.25,0.82,0.16,0.03,0.19,301,19,44,27,20,12,11,6,32,15.8421,15.05,11.1481,1.4211,2.2,1.35,0.4444,0.6,1.0526,0.55,0.3,0.2222,1.6,1.1852,5,4.84,2.53,0.89,1.99,1.67,1.0,10.141,50.143
169,281.txt,9,2,1.52,4.6,0.1475,10,84,33,57,30,137,45,76,40,0.55,0.53,0.39,0.42,3.37,1.3,84,33,40.8,39.9,0.61,0.76,5.07,7.18,0.9,21.49,0.75,0.84,13.47,2.6,0.21,0.73,0.14,0.0,0.14,133,10,19,13,10,4,4,2,18,13.3,13.3,10.2308,1.3,1.9,1.3,0.3077,0.4,1.0,0.4,0.2,0.1538,1.8,1.3846,5,3.9,2.0,1.7,2.18,1.6,1.0,11.799,44.493
170,437.txt,6,2,1.44,4.31,0.1532,10,81,34,56,31,123,42,67,37,0.54,0.55,0.42,0.48,4.76,1.54,81,41,40.6,39.2,0.66,0.77,5.16,7.3,0.91,24.08,0.84,0.9,17.19,2.93,0.28,0.8,0.13,0.0,0.13,119,10,18,12,10,3,3,4,12,11.9,11.9,9.9167,1.2,1.8,1.2,0.25,0.3,1.0,0.3,0.4,0.3333,1.2,1.0,5,2.8,1.8,1.1,1.82,1.94,1.0,10.862,44.333
171,168.txt,22,3,1.31,4.09,0.0633,23,195,60,129,52,451,93,210,78,0.47,0.37,0.31,0.22,4.4,1.48,195,30,40.4,38.9,0.43,0.79,6.49,9.18,0.86,19.35,0.61,0.57,29.71,3.85,0.25,0.62,0.15,0.01,0.16,441,23,94,47,34,19,16,12,38,19.1739,12.9706,9.383,2.0435,2.7647,1.3824,0.4043,0.5588,1.4783,0.4706,0.3529,0.2553,1.1176,0.8085,5,6.48,4.04,1.0,1.5,1.89,1.0,8.534,61.224
172,435.txt,8,2,1.51,4.39,0.1066,9,91,32,59,29,147,47,80,42,0.54,0.53,0.35,0.3,1.8,0.95,91,35,41.8,39.9,0.62,0.79,5.31,7.51,0.9,22.55,0.74,0.8,12.8,2.53,0.2,0.7,0.15,0.01,0.16,143,9,22,13,10,4,3,2,16,15.8889,14.3,11.0,1.4444,2.2,1.3,0.3077,0.4,1.1111,0.3,0.2,0.1538,1.6,1.2308,5,4.78,2.22,1.44,1.77,1.7,1.0,9.975,46.581
173,242.txt,21,2,1.52,4.6,0.1535,14,137,59,90,55,256,90,128,78,0.5,0.61,0.43,0.42,5.94,1.72,137,35,41.9,36.5,0.54,0.73,6.05,8.56,0.89,21.36,0.7,0.73,17.45,2.95,0.19,0.67,0.11,0.0,0.11,241,14,29,16,13,6,4,9,29,17.2143,18.5385,15.0625,1.1429,2.2308,1.2308,0.375,0.4615,0.9286,0.3077,0.6923,0.5625,2.2308,1.8125,5,5.14,2.29,1.64,1.93,1.56,1.0,9.901,48.639
174,71.txt,20,2,1.37,4.18,0.0646,28,215,85,147,76,408,124,200,104,0.49,0.52,0.4,0.38,12.19,2.47,215,39,42.6,39.2,0.53,0.81,7.53,10.64,0.89,24.5,0.73,0.63,33.44,4.09,0.27,0.8,0.12,0.03,0.14,398,28,76,48,39,15,15,7,36,14.2143,10.2051,8.2917,1.7143,1.9487,1.2308,0.3125,0.3846,1.3929,0.3846,0.1795,0.1458,0.9231,0.75,5,4.48,2.41,1.0,1.55,1.83,1.03,9.304,56.297
175,365.txt,12,3,1.36,4.14,0.0644,17,120,46,79,44,239,74,130,70,0.54,0.54,0.38,0.39,7.04,1.88,120,34,37.6,38.2,0.5,0.72,5.49,7.76,0.87,18.91,0.61,0.61,17.04,2.92,0.22,0.55,0.11,0.02,0.12,235,17,40,27,18,9,8,7,27,13.8235,13.0556,8.7037,1.5882,2.2222,1.5,0.3333,0.5,1.0588,0.4444,0.3889,0.2593,1.5,1.0,5,4.12,1.71,1.47,1.79,1.93,1.0,8.567,55.637
176,487.txt,22,6,1.62,4.77,0.0814,23,172,83,125,79,336,141,204,133,0.61,0.65,0.48,0.44,10.67,2.31,172,29,42.0,41.3,0.51,0.79,6.64,9.38,0.88,21.95,0.61,0.67,24.0,3.46,0.18,0.53,0.11,0.01,0.13,328,23,46,37,23,15,13,14,33,14.2609,14.2609,8.8649,1.6087,2.0,1.6087,0.4054,0.6522,1.0,0.5652,0.6087,0.3784,1.4348,0.8919,5,4.43,1.78,1.3,1.82,1.63,1.0,13.278,33.056
177,224.txt,14,3,1.42,4.29,0.1508,12,93,36,63,34,151,50,83,44,0.55,0.53,0.39,0.44,5.33,1.63,93,39,39.8,41.5,0.62,0.79,5.35,7.57,0.9,22.56,0.76,0.81,17.93,2.99,0.27,0.7,0.11,0.01,0.12,145,12,27,16,12,5,5,4,18,12.0833,12.0833,9.0625,1.3333,2.25,1.3333,0.3125,0.4167,1.0,0.4167,0.3333,0.25,1.5,1.125,5,4.08,1.92,1.17,1.8,1.57,1.0,10.604,46.605
178,72.txt,16,2,1.55,4.67,0.1604,13,146,57,97,52,240,81,134,71,0.56,0.53,0.39,0.47,9.3,2.16,146,43,44.2,40.9,0.61,0.83,6.66,9.42,0.91,26.25,0.72,0.72,22.35,3.34,0.23,0.7,0.12,0.01,0.13,236,13,36,24,17,8,9,5,31,18.1538,13.8824,9.8333,1.8462,2.1176,1.4118,0.3333,0.4706,1.3077,0.5294,0.2941,0.2083,1.8235,1.2917,5,5.54,2.46,1.38,2.04,1.66,1.0,11.596,43.435
179,102.txt,9,2,1.44,4.54,0.2913,7,85,33,58,31,141,47,81,43,0.57,0.53,0.39,0.32,2.89,1.2,85,30,37.9,39.8,0.6,0.76,5.06,7.16,0.9,21.02,0.72,0.75,15.75,2.81,0.26,0.71,0.12,0.01,0.14,137,7,22,11,9,5,4,3,14,19.5714,15.2222,12.4545,1.5714,2.4444,1.2222,0.4545,0.5556,1.2857,0.4444,0.3333,0.2727,1.5556,1.2727,5,5.43,3.14,1.57,2.0,1.64,1.0,11.459,48.389
180,391.txt,7,2,1.49,4.66,0.1414,9,76,28,50,25,113,40,65,35,0.58,0.54,0.37,0.47,3.76,1.37,76,42,41.6,40.1,0.67,0.81,5.06,7.15,0.92,24.47,0.77,0.88,13.24,2.57,0.23,0.71,0.17,0.0,0.17,109,9,16,12,9,4,4,2,13,12.1111,12.1111,9.0833,1.3333,1.7778,1.3333,0.3333,0.4444,1.0,0.4444,0.2222,0.1667,1.4444,1.0833,5,3.11,1.78,1.0,2.14,1.75,1.0,12.577,40.698
181,273.txt,10,4,1.51,4.3,0.2711,13,111,33,61,30,220,71,112,62,0.51,0.55,0.3,0.27,2.45,1.11,111,34,40.5,39.7,0.5,0.77,5.29,7.48,0.87,18.47,0.54,0.58,10.94,2.34,0.17,0.58,0.09,0.03,0.12,212,13,30,22,13,10,9,5,21,16.3077,16.3077,9.6364,1.6923,2.3077,1.6923,0.4545,0.7692,1.0,0.6923,0.3846,0.2273,1.6154,0.9545,5,6.17,2.58,1.5,1.85,1.65,1.11,7.931,51.107
182,303.txt,4,2,1.49,4.43,0.1705,6,64,23,39,20,99,30,51,25,0.52,0.49,0.36,0.44,3.06,1.24,64,43,39.5,39.4,0.65,0.86,4.55,6.43,0.91,21.02,0.76,0.88,12.25,2.47,0.27,0.65,0.2,0.0,0.2,95,6,17,10,6,5,5,1,11,15.8333,15.8333,9.5,1.6667,2.8333,1.6667,0.5,0.8333,1.0,0.8333,0.1667,0.1,1.8333,1.1,5,4.0,2.5,1.17,2.0,2.07,1.0,10.314,45.816
183,496.txt,21,5,1.54,4.53,0.0781,15,134,53,88,49,231,93,133,82,0.58,0.62,0.4,0.26,2.63,1.15,134,36,43.5,40.3,0.58,0.77,6.23,8.82,0.9,23.62,0.66,0.55,11.61,2.41,0.16,0.7,0.14,0.01,0.14,222,15,33,25,16,8,6,7,28,14.8,13.875,8.88,1.6667,2.0625,1.5625,0.32,0.5,1.0667,0.375,0.4375,0.28,1.75,1.12,5,4.67,2.47,1.07,1.77,1.54,1.0,12.238,38.524
184,420.txt,10,2,1.47,4.61,0.115,10,87,29,58,27,128,41,74,37,0.58,0.5,0.33,0.3,1.8,0.95,87,41,42.5,41.9,0.68,0.79,5.44,7.69,0.92,26.48,0.78,0.85,14.45,2.69,0.23,0.76,0.16,0.0,0.16,124,10,22,14,10,5,5,2,15,12.4,12.4,8.8571,1.4,2.2,1.4,0.3571,0.5,1.0,0.5,0.2,0.1429,1.5,1.0714,5,3.4,2.1,0.9,1.97,1.71,1.0,12.091,45.598
185,392.txt,15,4,1.38,4.25,0.0708,17,126,38,73,33,259,73,127,62,0.49,0.49,0.3,0.3,3.6,1.34,126,26,40.4,35.4,0.49,0.72,5.54,7.83,0.87,18.61,0.57,0.6,14.4,2.68,0.19,0.58,0.12,0.02,0.14,249,17,38,27,20,10,8,5,29,14.6471,12.45,9.2222,1.5882,1.9,1.35,0.3704,0.5,1.1765,0.4,0.25,0.1852,1.45,1.0741,5,4.65,2.24,1.47,1.62,1.68,1.0,9.833,52.313
186,17.txt,6,2,1.38,4.29,0.125,7,75,29,49,26,112,36,60,31,0.54,0.52,0.39,0.47,4.26,1.46,75,43,41.2,39.5,0.67,0.83,5.01,7.09,0.92,24.11,0.82,0.95,17.05,2.92,0.3,0.71,0.18,0.0,0.18,108,7,20,11,8,5,6,2,10,15.4286,13.5,9.8182,1.5714,2.5,1.375,0.4545,0.625,1.1429,0.75,0.25,0.1818,1.25,0.9091,5,4.14,2.29,1.14,1.93,1.94,1.0,10.059,54.712
187,408.txt,5,2,1.4,4.24,0.1839,6,64,20,38,18,97,27,49,23,0.51,0.47,0.31,0.4,2.4,1.1,64,43,38.9,38.8,0.66,0.86,4.59,6.5,0.91,21.86,0.78,0.93,13.07,2.56,0.29,0.67,0.16,0.0,0.16,93,6,16,9,6,4,4,1,9,15.5,15.5,10.3333,1.5,2.6667,1.5,0.4444,0.6667,1.0,0.6667,0.1667,0.1111,1.5,1.0,5,4.17,2.5,1.17,1.84,2.0,1.0,10.059,50.907
188,457.txt,5,2,1.43,4.22,0.1649,8,73,29,47,27,109,36,57,32,0.52,0.56,0.4,0.5,4.0,1.41,73,40,40.5,39.1,0.67,0.77,4.94,6.99,0.91,23.84,0.82,0.94,14.06,2.65,0.26,0.77,0.16,0.0,0.16,105,8,15,10,8,3,3,3,12,13.125,13.125,10.5,1.25,1.875,1.25,0.3,0.375,1.0,0.375,0.375,0.3,1.5,1.2,5,3.13,1.75,1.38,1.88,1.86,1.0,10.478,46.787
189,186.txt,16,2,1.47,4.56,0.1036,12,123,46,80,41,214,62,107,55,0.5,0.51,0.37,0.37,5.49,1.66,123,30,40.6,40.9,0.57,0.75,5.95,8.41,0.9,22.58,0.75,0.78,24.98,3.53,0.3,0.7,0.11,0.02,0.13,210,12,35,24,9,13,8,7,18,17.5,23.3333,8.75,2.0,3.8889,2.6667,0.5417,1.4444,0.75,0.8889,0.7778,0.2917,2.0,0.75,5,5.42,3.0,1.42,1.57,1.86,1.0,11.722,46.041
190,390.txt,4,2,1.43,4.29,0.1444,6,65,20,39,18,100,28,51,24,0.51,0.47,0.31,0.4,2.4,1.1,65,41,39.9,37.8,0.65,0.78,4.6,6.5,0.91,21.38,0.76,0.93,13.07,2.56,0.27,0.62,0.2,0.0,0.2,96,6,17,9,6,4,4,1,11,16.0,16.0,10.6667,1.5,2.8333,1.5,0.4444,0.6667,1.0,0.6667,0.1667,0.1111,1.8333,1.2222,5,4.17,2.33,1.5,1.84,2.14,1.0,9.988,49.883
191,350.txt,10,2,1.38,4.23,0.1569,8,76,24,50,21,117,32,65,27,0.56,0.42,0.32,0.33,2.0,1.0,76,37,40.4,39.5,0.65,0.77,4.97,7.03,0.91,22.83,0.77,0.78,10.89,2.33,0.22,0.74,0.15,0.0,0.15,113,8,19,11,8,4,4,1,15,14.125,14.125,10.2727,1.375,2.375,1.375,0.3636,0.5,1.0,0.5,0.125,0.0909,1.875,1.3636,5,3.75,2.25,1.13,2.13,1.72,1.0,9.598,54.322
192,48.txt,8,2,1.46,4.6,0.1509,9,82,33,54,30,120,44,69,39,0.57,0.57,0.4,0.41,3.68,1.36,82,45,42.2,40.8,0.68,0.82,5.29,7.49,0.92,26.14,0.78,0.77,13.14,2.56,0.25,0.78,0.13,0.0,0.13,116,9,18,12,8,5,4,2,12,12.8889,14.5,9.6667,1.3333,2.25,1.5,0.4167,0.625,0.8889,0.5,0.25,0.1667,1.5,1.0,5,3.67,2.22,1.11,1.76,1.65,1.0,11.542,47.382
193,178.txt,8,2,1.47,4.52,0.1466,7,84,30,56,27,132,40,69,33,0.52,0.48,0.36,0.43,3.86,1.39,84,37,40.5,39.1,0.64,0.78,5.17,7.31,0.91,22.91,0.81,0.95,19.05,3.09,0.29,0.77,0.14,0.0,0.14,128,7,18,9,6,4,3,3,13,18.2857,21.3333,14.2222,1.2857,3.0,1.5,0.4444,0.6667,0.8571,0.5,0.5,0.3333,2.1667,1.4444,5,4.43,2.43,1.29,2.03,2.0,1.0,10.763,49.532
194,315.txt,8,2,1.49,4.5,0.168,9,90,35,60,33,139,47,76,43,0.55,0.57,0.39,0.5,5.0,1.58,90,36,40.4,39.1,0.65,0.81,5.4,7.63,0.91,24.33,0.79,0.95,18.05,3.0,0.25,0.73,0.12,0.0,0.12,135,9,20,13,9,5,5,3,11,15.0,15.0,10.3846,1.4444,2.2222,1.4444,0.3846,0.5556,1.0,0.5556,0.3333,0.2308,1.2222,0.8462,5,4.33,2.22,1.22,1.77,1.75,1.0,11.441,45.258
195,205.txt,15,3,1.45,4.44,0.1792,15,116,40,81,37,195,53,102,48,0.52,0.47,0.34,0.41,5.76,1.7,116,38,39.4,40.8,0.59,0.82,5.87,8.31,0.9,23.25,0.79,0.82,23.06,3.4,0.27,0.75,0.16,0.01,0.17,191,15,30,19,14,5,5,7,15,12.7333,13.6429,10.0526,1.2667,2.1429,1.3571,0.2632,0.3571,0.9333,0.3571,0.5,0.3684,1.0714,0.7895,5,3.8,2.07,0.8,1.68,1.84,1.0,11.391,47.372
196,167.txt,28,2,1.36,4.35,0.0609,35,227,76,160,68,554,141,269,108,0.49,0.4,0.33,0.2,4.8,1.55,227,33,40.9,39.0,0.41,0.77,6.82,9.64,0.86,19.42,0.59,0.47,26.13,3.61,0.21,0.67,0.13,0.03,0.16,545,35,111,71,46,31,27,7,40,15.5714,11.8478,7.6761,2.0286,2.413,1.5435,0.4366,0.6739,1.3143,0.587,0.1522,0.0986,0.8696,0.5634,5,5.17,3.0,0.77,1.49,1.97,1.0,10.17,56.125
197,208.txt,9,2,1.36,4.05,0.1387,10,89,32,59,29,149,43,79,38,0.53,0.48,0.36,0.44,5.33,1.63,89,39,39.3,39.9,0.6,0.83,5.16,7.29,0.9,21.1,0.75,0.74,14.81,2.72,0.25,0.67,0.19,0.03,0.22,145,10,23,15,10,6,6,5,13,14.5,14.5,9.6667,1.5,2.3,1.5,0.4,0.6,1.0,0.6,0.5,0.3333,1.3,0.8667,5,4.0,2.4,1.2,1.63,1.75,1.08,9.106,54.503
198,139.txt,27,3,1.44,4.39,0.086,23,178,74,129,68,318,102,178,91,0.56,0.51,0.42,0.36,6.81,1.85,178,41,42.0,41.6,0.56,0.82,7.06,9.98,0.9,24.85,0.72,0.74,28.7,3.79,0.22,0.71,0.16,0.03,0.2,312,23,48,31,21,13,11,10,28,13.5652,14.8571,10.0645,1.3478,2.2857,1.4762,0.4194,0.619,0.913,0.5238,0.4762,0.3226,1.3333,0.9032,5,4.43,2.35,1.0,1.67,1.76,1.0,11.331,46.333
199,464.txt,12,2,1.42,4.28,0.0751,12,111,39,70,35,196,58,103,52,0.53,0.5,0.35,0.48,7.26,1.91,111,36,39.6,40.9,0.57,0.78,5.61,7.93,0.89,21.28,0.68,0.74,17.06,2.92,0.22,0.65,0.12,0.01,0.13,189,12,24,18,11,7,5,2,28,15.75,17.1818,10.5,1.5,2.1818,1.6364,0.3889,0.6364,0.9167,0.4545,0.1818,0.1111,2.5455,1.5556,5,4.83,2.25,1.67,1.91,1.63,1.0,10.293,48.986
200,173.txt,27,2,1.42,4.44,0.0751,25,234,111,169,102,417,149,218,128,0.52,0.59,0.47,0.49,18.51,3.04,234,36,42.0,40.5,0.56,0.8,8.1,11.46,0.9,27.36,0.78,0.74,43.13,4.64,0.27,0.78,0.14,0.05,0.19,403,25,56,41,29,14,11,13,36,16.12,13.8966,9.8293,1.64,1.931,1.4138,0.3415,0.4828,1.16,0.3793,0.4483,0.3171,1.2414,0.878,5,5.04,2.48,1.44,1.82,1.61,1.0,10.698,51.535
201,244.txt,17,4,1.31,3.89,0.0782,18,135,41,79,36,322,71,136,62,0.42,0.46,0.3,0.34,4.45,1.49,135,29,39.9,35.5,0.42,0.69,5.32,7.52,0.85,16.66,0.58,0.68,17.79,2.98,0.19,0.51,0.1,0.0,0.1,328,18,48,32,17,16,8,2,38,18.2222,19.2941,10.25,1.7778,2.8235,1.8824,0.5,0.9412,0.9444,0.4706,0.1176,0.0625,2.2353,1.1875,5,6.82,2.41,1.82,1.67,1.71,1.0,5.934,64.137
202,330.txt,7,2,1.5,4.49,0.1488,11,85,32,58,29,145,49,77,41,0.53,0.53,0.38,0.38,3.05,1.23,85,33,40.1,39.3,0.59,0.78,4.99,7.06,0.89,20.14,0.75,0.81,13.76,2.62,0.22,0.71,0.14,0.0,0.14,139,11,21,15,11,5,4,1,17,12.6364,12.6364,9.2667,1.3636,1.9091,1.3636,0.3333,0.4545,1.0,0.3636,0.0909,0.0667,1.5455,1.1333,5,3.18,1.82,1.18,2.11,1.7,1.0,11.384,41.888
203,97.txt,44,5,1.46,4.43,0.1283,37,226,104,162,97,573,221,326,206,0.57,0.63,0.46,0.34,12.56,2.51,226,30,39.7,36.1,0.39,0.74,6.68,9.44,0.85,18.83,0.5,0.5,26.75,3.66,0.17,0.48,0.1,0.01,0.11,565,37,82,61,39,21,17,19,60,15.2703,14.4872,9.2623,1.6486,2.1026,1.5641,0.3443,0.5385,1.0541,0.4359,0.4872,0.3115,1.5385,0.9836,5,4.68,2.13,1.66,1.87,1.72,1.0,11.145,47.49
204,394.txt,12,3,1.46,4.49,0.1013,15,94,33,62,30,184,59,97,52,0.53,0.54,0.35,0.39,4.32,1.47,94,28,39.1,33.9,0.51,0.71,4.9,6.93,0.87,17.59,0.64,0.64,11.57,2.41,0.19,0.64,0.14,0.01,0.15,178,15,29,22,16,6,6,7,17,11.8667,11.125,8.0909,1.4667,1.8125,1.375,0.2727,0.375,1.0667,0.375,0.4375,0.3182,1.0625,0.7727,5,3.4,1.8,0.73,1.98,1.52,1.0,11.415,43.485
205,25.txt,9,2,1.54,4.61,0.163,7,69,31,48,29,104,40,60,36,0.58,0.6,0.45,0.41,2.88,1.2,69,42,40.1,38.4,0.66,0.78,4.78,6.77,0.91,22.83,0.8,0.82,11.53,2.4,0.23,0.77,0.15,0.02,0.17,100,7,15,9,7,3,3,4,11,14.2857,14.2857,11.1111,1.2857,2.1429,1.2857,0.3333,0.4286,1.0,0.4286,0.5714,0.4444,1.5714,1.2222,5,3.43,2.29,1.29,1.83,1.81,1.0,11.972,40.843
206,345.txt,12,5,1.41,4.11,0.2213,18,124,42,71,38,287,89,136,74,0.47,0.54,0.34,0.31,4.69,1.53,124,36,37.1,34.2,0.43,0.67,5.18,7.32,0.85,16.58,0.52,0.56,15.19,2.76,0.2,0.58,0.1,0.01,0.11,283,18,46,20,18,6,6,3,28,15.7222,15.7222,14.15,1.1111,2.5556,1.1111,0.3,0.3333,1.0,0.3333,0.1667,0.15,1.5556,1.4,5,5.11,2.22,2.17,1.77,1.63,1.0,8.768,52.646
207,234.txt,13,3,1.46,4.27,0.0842,10,107,39,70,37,228,68,106,62,0.46,0.58,0.36,0.39,5.12,1.6,107,26,37.3,36.9,0.47,0.65,5.01,7.09,0.86,16.92,0.66,0.79,20.48,3.2,0.25,0.56,0.11,0.01,0.12,231,10,30,17,10,6,7,3,27,23.1,23.1,13.5882,1.7,3.0,1.7,0.3529,0.6,1.0,0.7,0.3,0.1765,2.7,1.5882,5,8.2,2.9,2.6,1.68,1.76,1.0,8.833,48.76
208,297.txt,12,7,1.4,4.26,0.1366,16,124,42,73,40,316,100,136,86,0.43,0.63,0.34,0.32,3.79,1.38,124,32,35.8,32.3,0.39,0.65,4.93,6.98,0.84,15.38,0.54,0.5,9.5,2.18,0.14,0.53,0.1,0.0,0.1,310,16,42,35,19,13,10,1,37,19.375,16.3158,8.8571,2.1875,2.2105,1.8421,0.3714,0.6842,1.1875,0.5263,0.0526,0.0286,1.9474,1.0571,5,7.56,2.5,1.56,1.76,1.5,1.0,7.123,58.152
209,314.txt,6,2,1.41,4.25,0.1758,6,64,20,39,18,102,28,52,24,0.51,0.46,0.31,0.38,2.25,1.06,64,39,39.4,39.4,0.63,0.74,4.48,6.34,0.9,19.93,0.75,0.88,12.25,2.47,0.27,0.68,0.15,0.0,0.15,98,6,16,9,6,4,4,1,12,16.3333,16.3333,10.8889,1.5,2.6667,1.5,0.4444,0.6667,1.0,0.6667,0.1667,0.1111,2.0,1.3333,5,4.33,2.5,1.33,1.88,1.93,1.0,9.413,53.543
210,88.txt,23,4,1.4,4.2,0.0945,24,194,82,137,76,408,133,215,121,0.53,0.56,0.42,0.41,13.13,2.56,194,37,41.2,39.5,0.48,0.77,6.79,9.6,0.88,21.11,0.64,0.63,30.78,3.92,0.23,0.61,0.12,0.03,0.15,400,24,66,50,28,22,14,9,42,16.6667,14.2857,8.0,2.0833,2.3571,1.7857,0.44,0.7857,1.1667,0.5,0.3214,0.18,1.5,0.84,5,5.5,2.75,1.38,1.73,1.71,1.0,9.834,51.986
